Tutorial Group,Student ID,Name,School,Gender,CGPA
G-41,4848,Areeba Ahmad,MAE,Female,4.17
G-41,3107,Caleb Lee,SPMS,Male,4.04
G-41,970,Celeste Ong,MAE,Female,4.0
G-41,3065,Daniel Alonzo,ADM,Male,4.14
G-41,2751,Desmond Tan,MAE,Male,4.21
G-41,2886,Elena Fedorova,CEE,Female,4.1
G-41,1209,Farah Ali,MAE,Female,4.01
G-41,4545,Feng Gao,EEE,Male,4.25
G-41,543,Hana Kim,MAE,Female,4.26
G-41,147,Hilda Andayani,SSS,Female,4.2
G-41,1429,Isha Rai,CCEB,Female,4.11
G-41,1995,Jaya Kapoor,CCEB,Female,4.15
G-41,5107,Jayden Richardson,MAE,Male,4.04
G-41,3005,Jenna Lim,MAE,Female,4.15
G-41,870,Khairul Bin Jamil,CoB (NBS),Male,4.2
G-41,2627,Lana Wang,MAE,Female,3.95
G-41,4885,Leah Wang,CCDS,Female,4.03
G-41,5716,Leo Flores,SoH,Male,4.14
G-41,5112,Lily Roberts,MAE,Female,4.19
G-41,313,Lina Zhao,SSS,Female,4.0
G-41,622,Ling Yu,MAE,Female,4.19
G-41,5873,Mason Garcia,MAE,Male,4.17
G-41,3487,Min-Seok Lee,LKCMedicine,Male,4.12
G-41,3660,Nikhil Joshi,MAE,Male,4.2
G-41,4979,Owen Tan,SBS,Male,3.88
G-41,4685,Phoebe Wang,MSE,Female,3.95
G-41,5771,Priya Mehta,MAE,Female,4.14
G-41,3022,Rebecca Tan,MAE,Female,4.16
G-41,1214,Riley Brown,CEE,Male,3.94
G-41,3565,Riley Campbell,SPMS,Female,3.89
G-41,2823,Riley Yang,CCEB,Female,4.03
G-41,1249,Rishabh Sharma,CoB (NBS),Male,4.19
G-41,1604,Ryoji Yamamoto,MAE,Male,4.2
G-41,371,Samantha Murphy,MAE,Female,4.26
G-41,318,Samia Bukhari,SPMS,Female,4.17
G-41,499,Samuel Lin,ADM,Male,4.12
G-41,3802,Shahid Waseem,SBS,Male,3.89
G-41,3962,Siddharth Rao,SSS,Male,4.1
G-41,2038,Tariq Bin Ali,MAE,Male,4.15
G-41,4242,Victor Leonov,MAE,Male,3.91
G-41,1867,Vikram Nair,MAE,Male,4.25
G-41,1954,Vinay Nair,MSE,Male,4.15
G-41,1794,Xia Yan,MAE,Female,4.11
G-41,1363,Xing Chen,CEE,Female,3.85
G-41,5673,Xing Li,CEE,Female,4.03
G-41,4807,Yuna Lee,MAE,Female,4.1
G-42,1421,Ali Salam,MAE,Male,4.02
G-42,1870,Anushka Reddy,MAE,Female,4.52
G-42,5154,Ava Miller,MAE,Female,4.09
G-42,2982,Brenda Yip,SSS,Female,3.88
G-42,3857,Cheng Yu,CCEB,Male,4.2
G-42,1400,Chloe Young,SPMS,Female,4.03
G-42,587,Colton Zhao,MSE,Male,4.01
G-42,5333,Dallas Liu,LKCMedicine,Male,4.03
G-42,376,Dante Hughes,LKCMedicine,Male,4.2
G-42,5270,Darren Lee,SSS,Male,3.93
G-42,1011,Dinesh Patil,CCEB,Male,4.11
G-42,1640,Gavin White,MAE,Male,4.06
G-42,3679,Grace King,NIE,Female,4.03
G-42,1588,Haruki Fujii,MAE,Male,4.18
G-42,4050,Heng Yi Lim,MAE,Male,4.2
G-42,4117,Hina Ahmad,LKCMedicine,Female,4.17
G-42,1476,Holly Morales,LKCMedicine,Female,4.19
G-42,2626,Ian Alonzo,LKCMedicine,Male,4.52
G-42,1925,Ivy Lim,CCEB,Female,4.03
G-42,2482,Jacob Young,NIE,Male,3.95
G-42,1016,James Martinez,CCDS,Male,4.22
G-42,5172,Jasmine Putri,SSS,Female,4.3
G-42,2005,Jin-Ho Park,SSS,Male,4.2
G-42,4418,Kevin Patel,MAE,Male,3.9
G-42,3482,Kiran Sethi,LKCMedicine,Male,4.11
G-42,4204,Koa Wu,SBS,Male,4.07
G-42,1758,Laila Khan,CoB (NBS),Female,4.03
G-42,5180,Lina Agustina,MAE,Female,3.85
G-42,1691,Ling Hua,MAE,Female,3.89
G-42,782,Lola Lin,EEE,Female,4.23
G-42,963,Luca Walker,EEE,Male,4.02
G-42,3131,Mackenzie Dela Cruz,MAE,Female,3.93
G-42,5053,Mai Ngo,MAE,Female,4.01
G-42,5438,Mikayla Lin,MAE,Female,4.15
G-42,1745,Nai Li,MAE,Male,4.19
G-42,2808,Nina Morales,MAE,Female,4.15
G-42,3936,Nisha Reddy,SPMS,Female,4.12
G-42,2237,Obi Prabowo,MAE,Male,4.0
G-42,2836,Rina Iyer,MAE,Female,4.08
G-42,5739,Riya Patil,MAE,Female,4.14
G-42,4785,Ryan Yang,CoE,Male,4.09
G-42,4884,Sanya Sharma,CoE,Female,3.88
G-42,4306,Sienna Martinez,MAE,Female,4.01
G-42,1606,Sonali Singh,MAE,Female,4.27
G-42,3639,Sonia Mehta,MAE,Female,4.0
G-42,1312,Sophia Brown,EEE,Female,4.52
G-42,5316,Suresh Iyer,SPMS,Male,3.88
G-42,282,Tanvi Desai,MAE,Female,4.04
G-42,5592,Tristan King,MAE,Male,4.19
G-42,3641,Victor Parker,MAE,Male,4.02
G-43,1981,Ada Tan,CoB (NBS),Female,4.2
G-43,105,Aditi Singh,CoB (NBS),Female,4.11
G-43,5114,Amber Tan,CCEB,Female,4.04
G-43,1737,Asim Hussain,SPMS,Male,4.17
G-43,1724,Ava Brown,ASE,Female,4.14
G-43,4593,Ben Wong,CoB (NBS),Male,4.09
G-43,5784,Chandra Menon,CoB (NBS),Male,3.89
G-43,5978,Da Huang,CCEB,Female,4.15
G-43,933,Danish Malik,CoB (NBS),Male,4.02
G-43,2936,David Wright,SBS,Male,4.22
G-43,5374,Deepak Kumar,SSS,Male,4.22
G-43,3244,Evan Lewis,CoB (NBS),Male,4.09
G-43,5518,Gavin Ramirez,CEE,Male,4.09
G-43,2835,Gita Menon,CoB (NBS),Female,4.12
G-43,5476,Grace Campbell,CoB (NBS),Female,4.1
G-43,573,Hao Zhi Lim,SoH,Male,4.0
G-43,4223,Hugo Cruz,CoB (NBS),Male,4.14
G-43,3385,Hui Mei,CoB (NBS),Female,4.2
G-43,3358,Isaac Green,CEE,Male,3.9
G-43,5157,Isaiah Huang,CoB (NBS),Male,4.11
G-43,3833,Jackson Yip,CoB (NBS),Male,4.02
G-43,2106,Jaxon Martin,CoB (NBS),Male,4.06
G-43,5780,Jin Xiu,SSS,Male,4.03
G-43,2960,Kade Young,ASE,Male,3.92
G-43,4138,Kanghao,CoB (NBS),Female,4.25
G-43,3461,Kayla Rivera,SBS,Female,4.11
G-43,5969,Ke Wang,SPMS,Male,4.08
G-43,5366,Kendra Zhao,ASE,Female,4.03
G-43,2930,Khadija Waseem,SoH,Female,4.03
G-43,903,Kiran Gupta,CEE,Male,4.01
G-43,5990,Kiran Tan,CoB (NBS),Female,4.05
G-43,3173,Koh Wei,CCEB,Male,4.0
G-43,1961,Lana Wong,CCDS,Female,4.06
G-43,1278,Liam Patel,CoB (NBS),Male,4.03
G-43,5812,Min Zhu,CoB (NBS),Female,4.1
G-43,4838,Nadeem Khan,CoB (NBS),Male,4.14
G-43,3110,Nugroho Setyawan,MSE,Male,4.2
G-43,3095,Pooja Bansal,SoH,Female,4.09
G-43,2170,Rina Sharma,CoE,Female,4.02
G-43,1764,Ruiqi,MSE,Female,4.0
G-43,4416,Sara Li,CoB (NBS),Female,4.11
G-43,5011,Shiv Kumar,MAE,Male,4.03
G-43,4824,Sophie Ong,CoB (NBS),Female,4.02
G-43,3403,Takumi Nakamura,CoB (NBS),Male,4.08
G-43,767,Taro Watanabe,CoB (NBS),Male,4.02
G-43,4271,Vincent King,CoB (NBS),Male,4.18
G-43,1217,Xia Yu,LKCMedicine,Female,4.1
G-43,2252,Yasmin Rahmadani,CCDS,Female,4.15
G-43,667,Zara Latif,CoB (NBS),Female,4.06
G-43,133,Zhi Qi Tan,CoB (NBS),Male,4.05
G-44,2520,Aditi Joshi,SSS,Female,4.52
G-44,4651,Aiko Fujimoto,MAE,Female,4.1
G-44,1337,Alina Iqbal,MAE,Female,4.0
G-44,546,An Pham,SBS,Female,4.12
G-44,5304,Anika Mehta,MAE,Female,4.19
G-44,5472,Aria Smith,MAE,Female,4.12
G-44,3789,Asher Wu,MAE,Male,3.92
G-44,391,Ava Kim,MAE,Female,4.2
G-44,4038,Chen Xiang,MAE,Male,4.2
G-44,4541,Christian Peterson,MAE,Male,4.14
G-44,1816,Dorian Morales,SoH,Male,4.15
G-44,5513,Elena Wong,MAE,Female,4.12
G-44,3824,Eli,SBS,Female,3.9
G-44,306,Elijah Wilson,CoE,Male,4.23
G-44,4634,Evelyn Lim,SSS,Female,4.12
G-44,1802,Gabriel Diaz,CCEB,Male,4.12
G-44,1236,Isaac Koh,EEE,Male,4.15
G-44,4846,Isaiah Cooper,MAE,Male,4.02
G-44,702,Jin Xiu,CoB (NBS),Female,4.11
G-44,1401,Kiran Lee,LKCMedicine,Female,3.95
G-44,30,Leo Wilson,SSS,Male,4.19
G-44,2477,Lillian Kelly,MAE,Female,4.15
G-44,3315,Ling Feng,MAE,Male,4.04
G-44,2157,Mahesh Babu,SoH,Male,4.19
G-44,3745,Matthew Wu,MAE,Male,4.01
G-44,3312,Milo Zhao,MAE,Male,4.2
G-44,2525,Ming Zhao,MAE,Male,4.15
G-44,2707,Nguyen Quoc Duy,LKCMedicine,Male,4.18
G-44,944,Nora Baker,MAE,Female,3.95
G-44,4254,Oliver Lopez,CCEB,Male,4.04
G-44,3860,Patricia Lim,SoH,Female,4.09
G-44,1548,Quincy Ong,MAE,Male,3.92
G-44,1355,Rafael Mendoza,MAE,Male,4.15
G-44,3801,Rehan Khan,CCEB,Male,4.08
G-44,3040,Rinawati Rahim,CoB (NBS),Male,4.02
G-44,2036,Sadaf Iqbal,SoH,Female,4.05
G-44,2923,Sanjay Verma,EEE,Male,4.0
G-44,5422,Suresh Kumar,SoH,Male,4.1
G-44,503,Tae-Woo Lee,SSS,Male,4.16
G-44,1894,Taojie,MAE,Male,4.05
G-44,4372,Una Ningsih,CoB (NBS),Female,4.05
G-44,1201,Valeria Ivanova,MAE,Female,4.19
G-44,140,Willa Howard,SBS,Female,4.19
G-44,5715,Wyatt Campbell,MAE,Male,4.12
G-44,2247,Xia Li,MAE,Female,4.22
G-44,1539,Xue Liu,MAE,Female,4.08
G-44,5818,Zara Yang,CCDS,Female,4.12
G-44,5709,Zeenat Awan,MAE,Female,3.93
G-44,1166,Zhihao Wang,MAE,Male,4.12
G-44,4872,Zoe Adams,SSS,Female,4.14
G-45,2843,Abby Cooper,CCDS,Female,4.18
G-45,5142,Ahmad Hassan,CoB (NBS),Male,4.11
G-45,2661,Aiden Tan,CCDS,Male,4.12
G-45,1376,Alina Shah,SPMS,Female,3.88
G-45,908,Aliya Khan,MAE,Female,4.02
G-45,4659,Anu Rao,CoB (NBS),Female,4.12
G-45,64,Ava Carter,MAE,Female,3.97
G-45,1746,Ava Harris,CoB (NBS),Female,4.03
G-45,5954,Beatrice Kwan,SSS,Female,4.02
G-45,2084,Bingqi,CoB (NBS),Female,4.2
G-45,599,Cahya Sari,SoH,Female,4.25
G-45,2995,Charlie Wong,CoB (NBS),Male,4.05
G-45,5701,Charlotte Moore,MAE,Female,4.06
G-45,2193,Charlotte Perez,CoB (NBS),Female,4.19
G-45,1153,Coco Tan,CoB (NBS),Female,4.14
G-45,948,Elliot Lim,CoB (NBS),Male,3.89
G-45,2136,Erik Yudhi,WKW SCI,Male,4.05
G-45,4178,Fikri Bin Ali,SSS,Male,4.15
G-45,5516,Gianna Kim,CCDS,Female,4.26
G-45,3620,Hana Nishida,CCEB,Female,4.12
G-45,2684,Isabella Tan,SSS,Female,4.05
G-45,1699,Jesse Mendoza,WKW SCI,Male,4.11
G-45,4745,Kang Wei Lim,CoB (NBS),Male,4.15
G-45,4727,Kartik Subramanian,EEE,Male,3.95
G-45,4168,Kavita Gupta,CoB (NBS),Female,4.22
G-45,566,Kou Suzuki,CoB (NBS),Male,4.1
G-45,421,Lacey Tsai,CoB (NBS),Female,4.09
G-45,674,Leah Liu,SSS,Female,4.03
G-45,5942,Lincoln Yang,CoB (NBS),Male,4.19
G-45,950,Luka Brown,CoB (NBS),Male,4.12
G-45,2747,Mara Dela Cruz,SoH,Female,4.05
G-45,3496,Maya Lim,CoB (NBS),Female,4.03
G-45,4071,Molly Pineda,SBS,Female,3.9
G-45,1096,Neha Bhatia,SSS,Female,3.89
G-45,4328,Nguyen Thi Kim,CoB (NBS),Female,3.88
G-45,4878,Nurul Huda,CoB (NBS),Female,4.2
G-45,1458,Rachael Tan,SPMS,Female,3.7
G-45,4956,Rahul Khanna,CoB (NBS),Male,3.88
G-45,4609,Saanvi Rao,CoB (NBS),Female,4.12
G-45,4389,Sarah Taylor,MAE,Female,4.15
G-45,1352,Sidharth Malhotra,WKW SCI,Male,4.0
G-45,3817,Theo Campbell,NIE,Male,4.12
G-45,1766,Tu Le,CoB (NBS),Female,4.03
G-45,4987,Tuan Le,CEE,Male,4.01
G-45,2438,Ulysses Mitchell,CoB (NBS),Male,4.06
G-45,1051,Vince Wong,CCEB,Male,4.07
G-45,2262,Wei Zhang,CoB (NBS),Male,4.03
G-45,5215,Winston Santos,CoB (NBS),Male,4.02
G-45,1257,Winston Wong,SoH,Male,4.19
G-45,5837,Yun Cheng,CoB (NBS),Male,4.04
G-46,4371,Ashley Thompson,CEE,Female,3.91
G-46,3092,Beckett Lee,CoE,Male,4.09
G-46,3663,Cora Tsai,EEE,Female,3.96
G-46,5543,Dahlia Li,MAE,Female,4.15
G-46,4636,Daniel Hall,SoH,Male,4.01
G-46,160,Dante Huang,NIE,Male,4.09
G-46,5437,Dina Binti Azhar,CEE,Female,4.1
G-46,3250,Dmitry Grigoriev,EEE,Male,4.06
G-46,243,Elijah Scott,EEE,Male,4.11
G-46,3279,Elizaveta Semyonova,EEE,Female,3.9
G-46,4982,Ella Davis,EEE,Female,3.89
G-46,442,Fiona Lim,ADM,Female,4.1
G-46,1868,Harrison Chen,SPMS,Male,3.88
G-46,994,Haruna Ito,EEE,Female,4.14
G-46,5811,Isabella Wright,EEE,Female,3.9
G-46,5336,Isha Rao,CCDS,Female,4.12
G-46,3640,James Griffin,NIE,Male,4.06
G-46,307,Josh Tan,EEE,Male,3.9
G-46,3564,Kiran Sharma,SSS,Male,4.22
G-46,2617,Kwan-Jin Park,SoH,Male,4.12
G-46,825,Leah Wong,CCDS,Female,3.86
G-46,4702,Leonard Wong,MAE,Male,4.2
G-46,3421,Lianhua,EEE,Male,3.9
G-46,3911,Lila Hayes,MAE,Female,4.06
G-46,1549,Mabel Tsai,EEE,Female,4.02
G-46,4151,Madiha Bukhari,EEE,Female,4.14
G-46,1597,Minghao,EEE,Male,4.02
G-46,5735,Nadia Binti Zain,SSS,Male,4.97
G-46,3969,Nash Lee,WKW SCI,Male,4.02
G-46,5975,Nikita Alexeyev,MAE,Male,4.17
G-46,2174,Owais Javed,CoB (NBS),Male,4.05
G-46,2421,Pallavi Jain,EEE,Female,3.85
G-46,1518,Penny Yip,ADM,Female,4.09
G-46,4228,Quincy Turner,ADM,Male,4.21
G-46,5963,Rachael Chang,SSS,Female,4.14
G-46,4409,Rakesh Nair,EEE,Male,3.9
G-46,1080,Rania Sulaiman,EEE,Female,4.12
G-46,1297,Sabrina Chen,EEE,Female,4.03
G-46,1283,Sakshi Gupta,EEE,Female,3.87
G-46,3850,Shila Binti Zain,EEE,Female,4.0
G-46,3199,Shreya Choudhury,EEE,Female,4.27
G-46,4683,Shunwei,EEE,Female,3.95
G-46,351,Sophie Johnson,EEE,Female,4.01
G-46,3323,Tian Li,EEE,Male,4.03
G-46,1594,Wenyi,SBS,Male,4.0
G-46,834,Wyatt Johnson,WKW SCI,Male,3.85
G-46,2290,Wyatt Ward,EEE,Male,4.07
G-46,4162,Yong Wei Tan,SoH,Male,4.05
G-46,4529,Zane Huang,EEE,Male,4.14
G-46,5087,Zeeshan Muneeb,EEE,Male,4.2
G-47,2543,Chloe Ward,NIE,Female,4.02
G-47,5359,Chris Young,CCEB,Male,3.91
G-47,2100,David Wright,CCDS,Male,4.22
G-47,2893,Eleanor Morales,CCEB,Female,4.03
G-47,2357,Emily Powell,SoH,Female,3.85
G-47,4804,Ethan Hall,CCEB,Male,4.03
G-47,91,Exiang,ASE,Male,4.17
G-47,896,Fenny Widianti,EEE,Female,4.2
G-47,5267,Finn Liu,CCEB,Male,4.15
G-47,713,Gina Permata,EEE,Female,4.15
G-47,5246,Jae Min Lim,CCEB,Male,4.15
G-47,5872,James Lewis,SoH,Male,3.95
G-47,1504,Jett Liu,NIE,Male,4.19
G-47,5005,Julian Bennett,SSS,Male,4.11
G-47,4442,Kamal Nair,CCEB,Male,4.06
G-47,770,Kiran Yadav,CCEB,Male,3.91
G-47,5184,Kishore Iyer,SoH,Male,4.15
G-47,5646,Leila Rahman,CCEB,Female,4.01
G-47,4524,Lily Gonzalez,EEE,Female,3.92
G-47,2592,Lily Rivera,CCEB,Female,4.13
G-47,4900,Maddox Hughes,CCEB,Female,4.08
G-47,4523,Madiha Khan,CCEB,Female,4.14
G-47,2487,Madison Baker,CCEB,Female,4.22
G-47,5594,Naina Bhatia,CCEB,Female,4.02
G-47,3082,Nazim Bin Ali,CCEB,Male,4.15
G-47,3724,Nguyen Van Khoa,CCEB,Male,4.01
G-47,3601,Noel Wu,ADM,Male,4.05
G-47,2467,Nora Turner,CCEB,Female,4.03
G-47,2118,Oscar Harris,CCEB,Male,3.95
G-47,2227,Parker Cruz,EEE,Male,4.1
G-47,914,Priti Yeo,WKW SCI,Female,3.93
G-47,1399,Rajiv Singh,WKW SCI,Male,4.14
G-47,528,Rani Malik,MAE,Female,4.11
G-47,4413,Sakura Tanaka,CCEB,Female,4.2
G-47,1681,Samuel White,CCEB,Male,3.91
G-47,5903,Scarlett Coleman,ASE,Female,4.1
G-47,3286,Si Min Tan,NIE,Female,4.0
G-47,2274,Sienna Allen,CCEB,Female,4.22
G-47,4985,Sienna Morales,WKW SCI,Female,4.0
G-47,5156,Sophia Wilson,SSS,Female,3.9
G-47,4831,Subhash Yadav,CCEB,Male,4.05
G-47,1275,Tanner Mendoza,CCEB,Male,4.1
G-47,810,Tarun Khanna,CEE,Male,4.02
G-47,5057,Violet Simpson,CCEB,Female,4.01
G-47,5460,Vivian Chen,EEE,Female,4.12
G-47,517,Willa Reed,CCEB,Female,4.1
G-47,1687,Yoshio Suzuki,WKW SCI,Male,3.88
G-47,2476,Zainab Ali,CCEB,Female,4.03
G-47,3773,Zeenat Malik,CoB (NBS),Female,4.18
G-47,3866,Zeke Villanueva,CCEB,Male,3.86
G-48,5351,Aira Binti,CCEB,Female,4.79
G-48,98,Aisha Chen,CoB (NBS),Female,4.08
G-48,5613,Aldina Putri,CCEB,Female,4.0
G-48,3549,Alya Dwi,MSE,Female,4.1
G-48,5738,Amber Lee,CCEB,Female,4.14
G-48,1195,Asher Liu,CCEB,Male,4.22
G-48,2371,Ava Lim,ASE,Female,4.2
G-48,3419,Caleb White,CCEB,Male,4.16
G-48,4273,Callum Williams,NIE,Male,3.87
G-48,3422,Dante Lee,CCEB,Male,4.08
G-48,1842,Destiny Li,CCEB,Female,4.19
G-48,3126,Emma Rodriguez,SSS,Female,4.15
G-48,5977,Emma Zhang,CCEB,Female,4.1
G-48,777,Freya Brown,LKCMedicine,Female,4.11
G-48,5674,Gavin Thompson,CCEB,Male,3.9
G-48,4470,Greg Tsang,CCEB,Male,4.02
G-48,1064,Guntur Wibowo,CoB (NBS),Male,4.2
G-48,5930,Hannah King,CCEB,Female,4.14
G-48,42,Harper Garcia,LKCMedicine,Female,4.05
G-48,4990,Harrison Moore,CCEB,Male,4.15
G-48,5373,Huifen,NIE,Male,4.2
G-48,3103,Isaac Clark,CCEB,Male,4.07
G-48,2116,James Wong,CCEB,Male,4.1
G-48,501,Jasmine Chan,SSS,Female,4.0
G-48,774,Kade Young,CCEB,Male,4.05
G-48,324,Khadija Ali,CEE,Female,4.01
G-48,1157,Li Xuan Tan,CCEB,Male,4.3
G-48,2757,Liam Young,CCEB,Male,4.11
G-48,2645,Logan Scott,CCEB,Male,4.22
G-48,4539,Maya Lee,CCDS,Female,4.09
G-48,5937,Mei Zhen Goh,NIE,Female,4.0
G-48,5287,Nadia Tan,ASE,Female,4.25
G-48,1372,Naila Zainal,LKCMedicine,Female,3.9
G-48,4644,Naresh Yadav,CCEB,Male,4.12
G-48,1193,Neha Kumar,CEE,Female,4.02
G-48,1432,Nitin Mehta,CCEB,Male,4.14
G-48,2323,Oscar Cheung,CCEB,Male,4.11
G-48,3019,Qomariyah Ningsih,SoH,Female,4.3
G-48,1776,Quinn Adams,CoB (NBS),Male,4.14
G-48,532,Siddharth Gupta,MSE,Male,4.22
G-48,2287,Soo-Hyun Kim,MSE,Female,4.13
G-48,1378,Timothy Tan,NIE,Male,3.95
G-48,4102,Veda Chen,CCEB,Female,3.96
G-48,3602,Victor Wong,CCEB,Male,4.04
G-48,3920,Wren Flores,CoB (NBS),Female,4.12
G-48,1850,Wyatt Tan,EEE,Male,4.18
G-48,5035,Yara Ali,SoH,Female,4.04
G-48,1598,Yin Wei,CCEB,Male,4.18
G-48,5542,Zayden Scott,CCDS,Male,4.03
G-48,3117,Zeus Yang,CCEB,Male,4.15
G-49,3142,Aida Binti Omar,SoH,Female,4.05
G-49,4068,Arif Waseem,ASE,Male,4.08
G-49,545,Arvind Sharma,CoB (NBS),Male,4.03
G-49,4767,Bella Lin,MAE,Female,4.03
G-49,1190,Bella Wright,CoB (NBS),Female,4.2
G-49,3744,Chester Lim,CEE,Male,4.0
G-49,1815,David Simmons,MAE,Male,4.3
G-49,4382,Elaine Lim,SBS,Female,4.08
G-49,2055,Ethan Ramirez,CoE,Male,4.11
G-49,1697,Fanny Tan,MAE,Female,4.1
G-49,2546,Ilya Petrovich,CoE,Male,4.11
G-49,5777,Jia Yu,CoE,Female,4.02
G-49,4622,Kanika Verma,MAE,Female,4.26
G-49,1119,Kong Jian,MSE,Male,4.1
G-49,1325,Leah Li,MAE,Female,4.15
G-49,5585,Leonardo Wu,MAE,Male,4.2
G-49,3299,Levi Edwards,MAE,Male,4.05
G-49,3515,Liam Davis,MAE,Female,4.09
G-49,1733,Lucas Huang,MAE,Male,4.12
G-49,335,Lydia Lim,MAE,Female,4.15
G-49,260,Manish Singh,EEE,Male,4.26
G-49,4947,Marwan Bin Ali,MAE,Male,4.1
G-49,5129,Mason Jackson,SoH,Male,4.09
G-49,1065,Mia Johnson,MAE,Female,4.25
G-49,5546,Molly Tan,CCDS,Female,4.05
G-49,1006,Nadia Khan,MAE,Female,3.91
G-49,559,Natsuki Sakamoto,CCEB,Female,4.01
G-49,1373,Neha Desai,MAE,Female,4.03
G-49,3425,Nina Kaur,MAE,Female,4.04
G-49,1615,Nina Ong,MAE,Female,3.93
G-49,5130,Nina Wu,ASE,Female,4.05
G-49,2366,Noble Huang,SSS,Male,3.93
G-49,4536,Olivia Tam,MAE,Female,4.04
G-49,3044,Owen Villanueva,CCDS,Male,4.22
G-49,25,Panshi,MAE,Female,4.05
G-49,4666,Pranav Nair,MAE,Male,3.89
G-49,5149,Rabia Iqbal,MSE,Female,4.1
G-49,3767,Rachel Tan,EEE,Female,4.01
G-49,1656,Riya Sinha,MAE,Female,4.02
G-49,4850,Rizqi Bin Mohd,NIE,Female,4.05
G-49,4326,Robert Davis,MAE,Male,4.21
G-49,5361,Rocco Wu,SSS,Male,4.14
G-49,1253,Sami Ali,MAE,Female,4.17
G-49,5428,Serena Lee,CoB (NBS),Female,3.85
G-49,2587,Shalini Patel,MAE,Female,4.14
G-49,1340,Tina Wei,MAE,Female,4.11
G-49,5881,Vani Patil,EEE,Female,4.12
G-49,883,Vladimir Sergeyev,NIE,Male,4.12
G-49,5344,Wei Jie,MAE,Male,3.9
G-49,4708,Zayn Malik,MAE,Male,4.08
G-5,3226,Aarav Patel,ASE,Male,3.9
G-5,1922,Ananya Choudhury,ASE,Female,4.03
G-5,4333,Anthony Parker,ASE,Male,4.1
G-5,975,Anushka Desai,ASE,Female,3.96
G-5,1018,Aria Morales,ASE,Female,4.26
G-5,1976,Christopher Harris,SBS,Male,4.05
G-5,2961,Danying,ASE,Female,4.05
G-5,2309,Dmitri Andreev,ASE,Male,4.03
G-5,5912,Dorian Wu,ASE,Male,4.14
G-5,2801,Dorian Wu,CoB (NBS),Male,4.22
G-5,4766,Dylan Kim,ASE,Male,4.16
G-5,1387,Elijah Clark,CoE,Male,4.04
G-5,2316,Exiang,ASE,Male,3.95
G-5,2171,Gavin Carter,CoB (NBS),Male,3.94
G-5,2028,Harlow Diaz,ASE,Female,4.12
G-5,3798,Hassan Bin Yusof,MAE,Male,4.0
G-5,1048,Imogen Butler,SBS,Female,4.14
G-5,5026,Jamal Bin Rahman,ASE,Male,4.1
G-5,5755,Katherine Lim,ADM,Female,3.88
G-5,192,Layla Chen,MSE,Female,4.21
G-5,1674,Liam Reyes,ASE,Male,4.14
G-5,4931,Lucas White,SoH,Male,4.06
G-5,999,Marcus Turner,ASE,Male,3.88
G-5,5732,Michelle Kwan,CoE,Female,4.18
G-5,1784,Nadia Chai,ASE,Female,4.03
G-5,614,Naomi Tanaka,CoE,Female,3.9
G-5,5658,Nisha Tan,ASE,Female,4.21
G-5,3341,Olive Li,SBS,Female,4.01
G-5,4015,Priya Rao,SoH,Female,3.95
G-5,564,Qi Wang,ASE,Female,4.25
G-5,2383,Rebecca Lee,CoB (NBS),Female,4.05
G-5,385,Rhea Joshi,ASE,Female,4.2
G-5,4569,Rina Sato,ASE,Female,4.19
G-5,1952,Riya Ali,ASE,Female,4.15
G-5,938,Ryan Hall,CoB (NBS),Male,3.88
G-5,5788,Samantha Taylor,ASE,Female,4.16
G-5,5445,Samuel Huang,CoB (NBS),Male,4.19
G-5,3227,Savannah Hayes,SoH,Female,3.9
G-5,5044,Shu Zhang,CoE,Female,4.01
G-5,554,Sophie Zhou,SSS,Female,4.11
G-5,776,Suhana Roy,SSS,Female,4.2
G-5,5290,Tanya Qureshi,ASE,Female,3.95
G-5,2825,Tatiana Morozova,CoB (NBS),Female,4.11
G-5,5458,Tian Gao,ASE,Male,4.48
G-5,5047,Victoria Ward,ASE,Female,4.0
G-5,1336,Wendy Wong,ASE,Female,4.18
G-5,3231,Xiaofang,SSS,Female,4.15
G-5,2025,Xue Rui,ASE,Female,3.8
G-5,4472,Ying Chen,EEE,Female,4.22
G-5,1246,Yue Zhang,ASE,Female,4.07
G-50,1306,Amy Yeo,SSS,Female,3.85
G-50,5526,Anjali Verma,CEE,Female,4.14
G-50,928,Arjun Bansal,CCEB,Male,4.17
G-50,5382,Arun Nair,ADM,Male,4.16
G-50,398,Asad Malik,WKW SCI,Male,4.11
G-50,4833,Ayu Dwi,SSS,Female,4.3
G-50,1503,Benjamin White,SSS,Male,4.06
G-50,2957,Bingwen,SoH,Female,4.05
G-50,53,Bria Ong,CCDS,Female,4.14
G-50,4298,Cheng Yi,SSS,Male,4.12
G-50,1783,Ciara Lim,SSS,Female,4.79
G-50,4312,Daryl Lee,SSS,Male,4.17
G-50,3979,Deepti Sharma,ADM,Female,4.05
G-50,3310,Derek Lee,SSS,Male,4.12
G-50,4918,Emma Brown,CCEB,Female,4.02
G-50,5688,Fatimah Binti Ahmad,MSE,Female,3.75
G-50,1679,Freya Murphy,WKW SCI,Female,4.02
G-50,5108,Gavin Adams,SSS,Male,4.01
G-50,2959,Gavin Wright,EEE,Male,4.04
G-50,3815,Hafiz Bin Abdul,MAE,Male,4.2
G-50,1513,Haibin Zhao,SSS,Male,4.06
G-50,3210,Hannah Jenkins,SSS,Female,4.02
