Tutorial Group,Student ID,Name,School,Gender,CGPA,Team Assigned
G-49,4767,Bella Lin,CoB (NBS),Female,4.88,4
G-49,1656,Riya Sinha,MSE,Female,3.63,4
G-49,5428,Serena Lee,MAE,Female,2.33,4
G-49,3142,Aida Binti Omar,NIE,Female,1.81,4
G-49,1119,Kong Jian,EEE,Male,4.6,5
G-49,3044,Owen Villanueva,NIE,Female,4.88,5
G-49,5585,Leonardo Wu,CCDS,Female,3.5,5
G-49,3515,Liam Davis,MAE,Female,2.12,5
G-49,3767,Rachel Tan,MAE,Female,1.65,5
G-49,335,Lydia Lim,ADM,Male,4.54,6
G-49,1253,Sami Ali,MAE,Female,4.86,6
G-49,883,Vladimir Sergeyev,MAE,Female,3.46,6
G-49,1733,Lucas Huang,SBS,Female,0.46,6
G-49,1190,Bella Wright,MAE,Female,0.25,6
G-49,4326,Robert Davis,NIE,Male,3.2,7
G-49,260,Manish Singh,SBS,Female,4.82,7
G-49,5546,Molly Tan,WKW SCI,Female,3.35,7
G-49,1615,Nina Ong,MAE,Female,0.46,7
G-49,2055,Ethan Ramirez,MAE,Female,0.28,7
G-49,5130,Nina Wu,MAE,Male,0.47,8
G-49,4947,Marwan Bin Ali,CoB (NBS),Female,4.75,8
G-49,4622,Kanika Verma,MAE,Female,2.92,8
G-49,5777,Jia Yu,MAE,Female,0.22,8
G-49,5344,Wei Jie,MAE,Female,0.06,8
G-49,5149,Rabia Iqbal,MAE,Male,0.41,9
G-49,3425,Nina Kaur,SoH,Female,4.7,9
G-49,3744,Chester Lim,SBS,Female,2.89,9
G-49,1373,Neha Desai,MAE,Female,0.43,9
G-49,25,Panshi,WKW SCI,Female,0.36,9
G-49,4666,Pranav Nair,MAE,Male,0.11,10
G-49,4068,Arif Waseem,CoB (NBS),Female,4.69,10
G-49,2546,Ilya Petrovich,MAE,Female,2.65,10
G-49,1006,Nadia Khan,MAE,Female,0.02,10
G-49,559,Natsuki Sakamoto,MAE,Female,0.01,10
G-5,5290,Tanya Qureshi,EEE,Female,4.64,1
G-5,3227,Savannah Hayes,SPMS,Female,0.22,1
G-5,2316,Exiang,ASE,Male,5.0,1
G-5,5732,Michelle Kwan,ASE,Male,4.52,1
G-5,5458,Tian Gao,CoB (NBS),Male,0.3,1
G-5,2025,Xue Rui,ADM,Female,4.55,2
G-5,5047,Victoria Ward,MSE,Female,0.01,2
G-5,564,Qi Wang,WKW SCI,Male,4.97,2
G-5,975,Anushka Desai,SoH,Male,4.51,2
G-5,5912,Dorian Wu,ASE,Male,2.61,2
G-5,2825,Tatiana Morozova,ASE,Female,2.85,3
G-5,5026,Jamal Bin Rahman,CCDS,Male,4.86,3
G-5,554,Sophie Zhou,EEE,Male,3.64,3
G-5,3341,Olive Li,ASE,Male,2.33,3
G-5,4931,Lucas White,SBS,Male,2.3,3
G-5,4472,Ying Chen,ASE,Female,2.39,4
G-5,4569,Rina Sato,MSE,Male,4.81,4
G-5,5788,Samantha Taylor,SoH,Male,3.19,4
G-5,938,Ryan Hall,NIE,Male,2.11,4
G-5,1952,Riya Ali,ASE,Male,0.48,4
G-5,2309,Dmitri Andreev,ASE,Female,2.06,5
G-5,2383,Rebecca Lee,ASE,Male,4.73,5
G-5,2801,Dorian Wu,SBS,Male,3.06,5
G-5,385,Rhea Joshi,EEE,Male,0.23,5
G-5,1674,Liam Reyes,NIE,Male,0.21,5
G-5,1246,Yue Zhang,ASE,Female,1.79,6
G-5,3226,Aarav Patel,WKW SCI,Male,4.72,6
G-5,192,Layla Chen,MAE,Male,2.99,6
G-5,4015,Priya Rao,ASE,Male,1.89,6
G-5,2028,Harlow Diaz,CoB (NBS),Male,1.84,6
G-5,2171,Gavin Carter,ASE,Female,0.43,7
G-5,5044,Shu Zhang,LKCMedicine,Male,4.72,7
G-5,1922,Ananya Choudhury,ADM,Male,2.81,7
G-5,4333,Anthony Parker,ASE,Male,1.62,7
G-5,3231,Xiaofang,ASE,Male,0.41,7
G-5,5658,Nisha Tan,ASE,Female,0.31,8
G-5,1018,Aria Morales,ASE,Male,4.69,8
G-5,1784,Nadia Chai,ASE,Male,0.34,8
G-5,4766,Dylan Kim,ASE,Male,0.24,8
G-5,1387,Elijah Clark,ASE,Male,0.2,8
G-5,5445,Samuel Huang,ASE,Female,0.28,9
G-5,1976,Christopher Harris,CoE,Male,4.61,9
G-5,2961,Danying,ASE,Male,2.79,9
G-5,614,Naomi Tanaka,ASE,Male,0.15,9
G-5,1336,Wendy Wong,ASE,Male,0.15,9
G-5,776,Suhana Roy,SoH,Female,0.28,10
G-5,3798,Hassan Bin Yusof,WKW SCI,Male,4.57,10
G-5,5755,Katherine Lim,ASE,Male,2.78,10
G-5,999,Marcus Turner,ASE,Male,2.65,10
G-5,1048,Imogen Butler,ASE,Male,0.1,10
G-50,2959,Gavin Wright,WKW SCI,Male,5.0,1
G-50,1966,Jay Lim,EEE,Male,1.84,1
G-50,3210,Hannah Jenkins,MAE,Female,4.99,1
G-50,2207,Liam Johnson,SSS,Female,3.62,1
G-50,3310,Derek Lee,SSS,Female,2.58,1
G-50,1113,Sophia Zhang,ADM,Male,4.91,2
G-50,398,Asad Malik,SSS,Male,0.43,2
G-50,2882,Zhen Zhou,CEE,Female,4.98,2
G-50,1513,Haibin Zhao,CoB (NBS),Female,3.6,2
G-50,1998,Owen Wang,CoB (NBS),Female,2.58,2
G-50,871,Layla Baker,CCEB,Male,4.73,3
G-50,5682,Leo Chan,SSS,Female,4.86,3
G-50,5108,Gavin Adams,SSS,Female,3.52,3
G-50,1990,Peter Lee,NIE,Female,2.52,3
G-50,5899,Kirti Sharma,EEE,Female,0.37,3
G-50,1522,Lana Garcia,SSS,Male,4.6,4
G-50,1331,Siti Khadijah,SSS,Female,4.86,4
G-50,53,Bria Ong,MAE,Female,3.25,4
G-50,1306,Amy Yeo,SSS,Female,1.38,4
G-50,4918,Emma Brown,SSS,Female,0.44,4
G-50,1323,May Li,SSS,Male,4.53,5
G-50,4298,Cheng Yi,MSE,Female,4.85,5
G-50,2683,Karan Nair,SoH,Female,3.19,5
G-50,2657,Widi Hardiyanto,SSS,Female,2.13,5
G-50,2933,Syed Faris Bin Ali,WKW SCI,Female,0.17,5
G-50,1679,Freya Murphy,SSS,Male,3.49,6
G-50,4833,Ayu Dwi,SSS,Female,4.79,6
G-50,1826,Wiley Huang,WKW SCI,Female,3.14,6
G-50,1783,Ciara Lim,NIE,Female,1.57,6
G-50,3815,Hafiz Bin Abdul,SSS,Female,0.41,6
G-50,2576,Tanisha Reddy,SSS,Male,3.01,7
G-50,3324,Nikhil Bansal,SoH,Female,4.75,7
G-50,5718,Jonathan Ramirez,SSS,Female,2.88,7
G-50,1092,Kiran Reddy,SSS,Female,0.4,7
G-50,1864,Nolan Reyes,SSS,Female,0.38,7
G-50,5526,Anjali Verma,NIE,Male,2.37,8
G-50,3790,Sophia Liu,SSS,Female,4.7,8
G-50,2957,Bingwen,NIE,Female,2.78,8
G-50,5382,Arun Nair,SSS,Female,1.9,8
G-50,2827,Santhosh Menon,LKCMedicine,Female,0.05,8
G-50,186,Rhea Nair,SSS,Male,2.16,9
G-50,928,Arjun Bansal,SSS,Female,4.67,9
G-50,2869,Natasha Singh,SSS,Female,0.31,9
G-50,3526,Levi Tan,SSS,Female,0.18,9
G-50,4312,Daryl Lee,SSS,Female,0.09,9
G-50,1503,Benjamin White,CCEB,Male,1.85,10
G-50,3979,Deepti Sharma,SoH,Female,4.53,10
G-50,1150,Qori Cahyani,SSS,Female,2.68,10
G-50,562,Hua Ling,SSS,Female,2.67,10
G-50,5688,Fatimah Binti Ahmad,SSS,Female,0.08,10
G-51,479,Dustin Yang,CCEB,Male,4.72,1
G-51,2190,Gavin Harris,SBS,Male,0.0,1
G-51,2968,Jasmine Tan,CCEB,Female,4.95,1
G-51,4715,Jett Li,WKW SCI,Female,0.38,1
G-51,4670,Asim Hussain,CCEB,Female,1.76,1
G-51,2820,Lila Allen,CCEB,Male,1.76,2
G-51,5433,Victor Liu,CCEB,Female,4.95,2
G-51,2773,Eli Barnes,CoE,Female,0.31,2
G-51,2197,Serena Liu,CCEB,Female,0.46,2
G-51,2993,Ming Yi Tan,CCEB,Female,0.44,2
G-51,912,Nida Bukhari,CCEB,Male,0.43,3
G-51,4768,Omer Hussain,MAE,Female,4.94,3
G-51,3034,Ivan Novikov,CCEB,Female,4.57,3
G-51,61,Heath Cruz,ASE,Female,4.54,3
G-51,8,Emily Turner,SoH,Female,0.25,3
G-51,804,Min Xu,CCEB,Male,0.38,4
G-51,5237,Wendy Chan,MAE,Female,4.94,4
G-51,2245,Olivia Harris,CCEB,Female,4.57,4
G-51,2199,Neha Mehta,SBS,Female,4.52,4
G-51,5836,Prakash Menon,SoH,Female,1.86,4
G-51,2457,Arvind Menon,ADM,Male,0.34,5
G-51,4632,Rina Binti Khairul,CCEB,Female,4.92,5
G-51,4663,Vera Chen,CEE,Female,4.52,5
G-51,5589,Gabriel Navarro,CCEB,Female,2.28,5
G-51,1798,Kim Lee,MSE,Female,0.21,5
G-51,5785,Syed Muneer Bin Shah,CCEB,Male,0.34,6
G-51,230,Tania Tan,SoH,Female,4.9,6
G-51,5357,Sneha Menon,EEE,Female,3.45,6
G-51,5318,Sanya Rao,CCEB,Female,1.99,6
G-51,5492,Shazia Ahmed,SoH,Female,0.2,6
G-51,860,Bella Evans,CCEB,Male,0.3,7
G-51,1390,Duncan Lee,MSE,Female,4.87,7
G-51,4107,Annie Goh,CCDS,Female,3.12,7
G-51,3308,Zach Chan,CCEB,Female,1.95,7
G-51,2318,Nusrat Bukhari,CCEB,Female,0.42,7
G-51,4899,Esther Tan,CCEB,Male,0.15,8
G-51,3770,Daphne Kwan,CCEB,Female,4.71,8
G-51,2178,Samuel Ng,CCEB,Female,0.39,8
G-51,534,Leo Sanders,CCEB,Female,0.16,8
G-51,3017,Jaxon Thomas,CCEB,Female,0.1,8
G-51,3878,Amelia Martin,SSS,Male,0.1,9
G-51,3420,Krisha Malhotra,CCEB,Female,4.7,9
G-51,2895,Kara Liu,CCEB,Female,3.03,9
G-51,2458,Emilia Tan,CCEB,Female,0.09,9
G-51,855,Zoe Tan,CCEB,Female,0.08,9
G-51,1068,Gina Alvarado,CCEB,Male,0.1,10
G-51,2198,Yongqiang,CoB (NBS),Female,4.69,10
G-51,228,Kenzie Tsai,CCEB,Female,2.51,10
G-51,1142,Saad Khan,CEE,Female,2.48,10
G-51,3952,Siti Hawa,MSE,Female,0.39,10
G-52,247,Carlos Martinez,CEE,Male,4.62,1
G-52,1424,Tania Das,EEE,Male,0.36,1
G-52,1779,Misha Binti Noor,EEE,Female,5.0,1
G-52,2133,Leela Menon,ASE,Female,2.09,1
G-52,5385,Phoebe Lim,EEE,Female,2.12,1
G-52,4518,Chau Tran,SPMS,Male,4.57,2
G-52,5431,Han Song Lim,EEE,Male,0.22,2
G-52,3075,Samantha Brown,SSS,Female,4.79,2
G-52,349,Guixiang,EEE,Female,3.42,2
G-52,2639,Olivia Wu,CCDS,Female,1.94,2
G-52,751,Pei Li,EEE,Male,4.56,3
G-52,5423,Yasmin Khan,MAE,Female,4.77,3
G-52,2466,Vinny Rivera,EEE,Female,3.4,3
G-52,2803,Alexis Parker,SoH,Female,0.29,3
G-52,5906,Freddy Martinez,EEE,Female,1.82,3
G-52,3905,Kiera Tan,SPMS,Male,4.52,4
G-52,1473,Veer Singh,EEE,Female,4.76,4
G-52,2862,Mingyu,EEE,Female,3.26,4
G-52,3902,Hazel Lim,SPMS,Female,0.05,4
G-52,2607,Amelia Garcia,EEE,Female,1.69,4
G-52,4177,Arvind Nair,EEE,Male,3.38,5
G-52,5072,Nina Li,EEE,Female,4.74,5
G-52,1003,Fang Yu,ASE,Female,3.14,5
G-52,4560,Jasmine Wang,ADM,Female,0.04,5
G-52,1452,Ella Walker,EEE,Female,1.36,5
G-52,2254,Amara Zhang,EEE,Male,2.76,6
G-52,2649,Qingxian,EEE,Female,4.65,6
G-52,4252,Arjun Choudhury,ASE,Female,2.85,6
G-52,2200,Bethany Zhang,SoH,Female,0.45,6
G-52,4562,Xiaoyu Zhang,CoE,Female,0.02,6
G-52,3737,Niharika Roy,EEE,Male,1.8,7
G-52,2381,Dylan Scott,EEE,Female,4.57,7
G-52,3490,Aaliyah Tan,EEE,Female,0.4,7
G-52,3800,Layla Wong,EEE,Female,0.34,7
G-52,3144,Zhi Yi Ng,EEE,Female,0.31,7
G-52,2819,Yuan Zhang,CoE,Male,1.47,8
G-52,1461,Jin Jian Lim,EEE,Female,4.54,8
G-52,3797,Aditi Rao,EEE,Female,3.15,8
G-52,848,Ruocong,CCDS,Female,2.46,8
G-52,1049,Hannah Reed,CCEB,Female,0.38,8
G-52,231,Dylan Chan,EEE,Male,0.49,9
G-52,3036,Isaiah Brown,CCDS,Female,3.56,9
G-52,2665,Siti Rahman,EEE,Female,2.5,9
G-52,3083,Lakshmi Iyer,CoE,Female,0.35,9
G-52,2806,Yuan Wei,WKW SCI,Female,0.01,9
G-52,4487,Cheng Chen,SSS,Male,0.41,10
G-52,4902,Dongmei,EEE,Female,3.45,10
G-52,3555,Daisy Brown,EEE,Female,2.44,10
G-52,2248,Kairo Wu,EEE,Female,0.26,10
G-52,4832,Yuri Cruz,EEE,Female,0.02,10
G-53,1570,Lola Martinez,CCDS,Female,4.87,1
G-53,5984,Aidan Ong,CEE,Female,0.02,1
G-53,87,Zhang Li,SoH,Male,4.99,1
G-53,5541,Naina Rani,CCDS,Male,4.6,1
G-53,3928,Shahid Hussain,CEE,Male,0.33,1
G-53,3754,Tariq Malik,CCDS,Female,4.78,2
G-53,971,Jae-Won Oh,EEE,Male,4.96,2
G-53,3652,Hui Xin,CCDS,Male,4.58,2
G-53,5014,Fina Rahmawati,WKW SCI,Male,0.3,2
G-53,1001,Siena Chang,CCDS,Male,0.31,2
G-53,1103,Grace Walker,CCEB,Female,4.6,3
G-53,634,Nathan Ong,CCDS,Male,4.93,3
G-53,4959,Jing Xu,CCDS,Male,3.7,3
G-53,12,Henry Wood,ASE,Male,1.36,3
G-53,2396,Nisha Binti,CCDS,Male,0.3,3
G-53,476,Dylan King,EEE,Female,3.05,4
G-53,730,Sulekha Yadav,CCDS,Male,4.9,4
G-53,58,Wira Setiawan,CCDS,Male,3.69,4
G-53,3588,Riku Saito,CCDS,Male,0.25,4
G-53,819,Ashton Yang,CCDS,Male,0.21,4
G-53,741,Maya Perry,CCDS,Female,2.42,5
G-53,1984,Eli Morales,CCDS,Male,4.88,5
G-53,3200,Emily Mitchell,CCEB,Male,3.67,5
G-53,2500,Zhen Zhou,CCDS,Male,0.19,5
G-53,4405,Gianna Lopez,CCDS,Male,0.14,5
G-53,5115,Nadia Binti Rahman,CCDS,Female,2.34,6
G-53,2628,Tanvi Joshi,CCDS,Male,4.86,6
G-53,4007,Omar Tan,EEE,Male,3.51,6
G-53,3183,Vinny Rivera,SPMS,Male,0.44,6
G-53,1420,Yao Chen,CCDS,Male,0.06,6
G-53,990,Zara Kumar,LKCMedicine,Female,1.32,7
G-53,1040,Laxmi Joshi,NIE,Male,4.84,7
G-53,5281,Finn Ramirez,MAE,Male,3.37,7
G-53,4816,Neha Singh,CCDS,Male,1.59,7
G-53,3904,Jessica Wright,CCDS,Male,1.48,7
G-53,5955,John Walker,CCDS,Female,0.45,8
G-53,4325,Samir Patel,SPMS,Male,4.8,8
G-53,2669,Rina Lim,CCDS,Male,3.27,8
G-53,1365,Chloe Lin,EEE,Male,0.35,8
G-53,4260,Aihua,CCDS,Male,0.02,8
G-53,4924,Nadia Binti Zain,SPMS,Female,0.44,9
G-53,2927,Nash Wong,SoH,Male,4.68,9
G-53,2026,Hui Xuan,CoE,Male,1.72,9
G-53,3030,Liang Gao,CCDS,Male,1.29,9
G-53,2415,Ayden Clark,CCDS,Male,0.44,9
G-53,2354,Lijuan,NIE,Female,0.39,10
G-53,1731,Iqra Awan,CCDS,Male,4.61,10
G-53,978,Grayson Lee,MSE,Male,1.66,10
G-53,5863,Ophelia Harris,CCDS,Male,0.37,10
G-53,2348,Kaden Hernandez,ASE,Male,0.33,10
G-54,2528,Aariv Patel,SSS,Male,4.87,1
G-54,4340,Tina Goh,CoB (NBS),Male,0.12,1
G-54,4,Zhang Li,SBS,Female,4.87,1
G-54,4584,Yuri Sokolov,SSS,Female,4.59,1
G-54,2424,Tarun Singh,MSE,Female,3.3,1
G-54,4863,Wyatt Cheung,SSS,Male,4.85,2
G-54,1178,Derek Tan,SSS,Female,4.85,2
G-54,158,Liam Yang,SoH,Female,4.55,2
G-54,2676,Hieu Nguyen,CoB (NBS),Female,3.23,2
G-54,5353,Siti Zainab,SSS,Female,1.54,2
G-54,4301,Sophie Sanders,SSS,Male,4.83,3
G-54,136,Marcus Turner,SSS,Female,4.84,3
G-54,5667,Sandeep Sharma,CoE,Female,2.62,3
G-54,5109,Maya Wang,SSS,Female,0.42,3
G-54,5430,Sara Lee,SSS,Female,0.38,3
G-54,309,Rani Kurnia,SSS,Male,4.67,4
G-54,756,Yasmin Wong,SoH,Female,4.84,4
G-54,2621,Malcolm Chen,SSS,Female,4.54,4
G-54,617,David Brown,SoH,Female,4.53,4
G-54,5060,Fariha Malik,CEE,Female,2.59,4
G-54,1997,Bradley Wong,CCEB,Male,4.56,5
G-54,1712,Rohan Joshi,EEE,Female,4.68,5
G-54,1881,Jing Yu,SSS,Female,4.51,5
G-54,2308,Kaira Singh,SSS,Female,3.41,5
G-54,4335,Aisha Tan,LKCMedicine,Female,1.92,5
G-54,3121,Muhammad Amir,CoB (NBS),Male,3.2,6
G-54,5342,Haley Santos,SSS,Female,4.67,6
G-54,2740,Talia Lin,MAE,Female,4.51,6
G-54,4674,Pratiwi Sari,SPMS,Female,1.86,6
G-54,507,Aoi Sakamoto,SSS,Female,1.64,6
G-54,1079,Miranda Wang,LKCMedicine,Male,2.69,7
G-54,3140,Akiko Yamashita,SSS,Female,4.66,7
G-54,3604,Rameez Khan,SSS,Female,3.58,7
G-54,200,Elya Fitria,SSS,Female,0.34,7
G-54,3739,Nabihah Binti Rahman,SSS,Female,0.17,7
G-54,5547,Jonathan Yang,CCEB,Male,2.59,8
G-54,2320,Jordan Washington,SSS,Female,4.66,8
G-54,4594,Emma Wang,SSS,Female,3.45,8
G-54,5831,Zhen Wei,SSS,Female,0.14,8
G-54,1483,Yasmine Kwan,SSS,Female,0.12,8
G-54,2242,Rina Matsumoto,SSS,Male,2.32,9
G-54,833,Aaliyah Sanders,SSS,Female,4.62,9
G-54,1220,Piper Reyes,EEE,Female,1.46,9
G-54,5473,Brady Yang,SSS,Female,0.1,9
G-54,4922,Jameson Cruz,SSS,Female,0.08,9
G-54,388,Charlotte Ortiz,SBS,Male,0.34,10
G-54,2641,Anya Dela Cruz,SSS,Female,4.59,10
G-54,3871,Kayla Brooks,SSS,Female,3.44,10
G-54,5137,Lena Tan,MSE,Female,0.42,10
G-54,4955,Isaiah Moore,SSS,Female,0.06,10
G-55,2837,Xavier Salazar,SoH,Male,4.93,1
G-55,1571,Isabella Rossellini,SBS,Male,0.09,1
G-55,4362,Axel Liu,SoH,Female,4.93,1
G-55,5660,Connor Murphy,CoB (NBS),Female,4.58,1
G-55,3814,Ly Nguyen,CEE,Female,2.48,1
G-55,1769,Yusuf Bin Ahmad,ASE,Male,4.86,2
G-55,364,Nadia Rehman,SPMS,Female,4.93,2
G-55,3723,Maya Chang,SoH,Female,3.43,2
G-55,694,Clara Wu,SoH,Female,2.76,2
G-55,726,Owen Chen,CoE,Female,2.48,2
G-55,4002,Kye Wu,SoH,Male,4.6,3
G-55,4852,Tessa Bennett,SoH,Female,4.93,3
G-55,3764,Hafizah Binti Rahman,LKCMedicine,Female,2.39,3
G-55,1204,Vladislav Nikiforov,MAE,Female,0.46,3
G-55,2718,Grace Rogers,EEE,Female,0.44,3
G-55,1599,Mason Carter,CoE,Male,4.58,4
G-55,3488,Nguyen Thanh Tam,SoH,Female,4.79,4
G-55,712,Autumn Powell,SoH,Female,3.42,4
G-55,1370,Dylan Ong,CoE,Female,2.29,4
G-55,405,Tobias Wu,SoH,Female,1.92,4
G-55,3955,Thomas Wu,CoE,Male,3.52,5
G-55,5941,Ashok Pillai,ASE,Female,4.72,5
G-55,4337,Yuri Salazar,SoH,Female,3.35,5
G-55,4706,Alina Yeo,WKW SCI,Female,2.91,5
G-55,4152,Ava Chen,SoH,Female,2.51,5
G-55,5314,Dmitry Alekseev,SoH,Male,2.57,6
G-55,144,Harlan Wu,LKCMedicine,Female,4.72,6
G-55,4652,Victor So,SoH,Female,2.84,6
G-55,755,Fatima Syed,SPMS,Female,2.02,6
G-55,658,Talha Ali,SSS,Female,0.23,6
G-55,2615,Priya Sharma,SoH,Male,0.41,7
G-55,4965,Ella Robinson,SoH,Female,4.68,7
G-55,2175,Deepak Kumar,SoH,Female,1.67,7
G-55,1636,Saad Khatri,SoH,Female,1.37,7
G-55,3328,Nadia Binti Noor,SoH,Female,1.36,7
G-55,4122,Zain Tran,SoH,Male,0.27,8
G-55,4374,Xavier Lee,SoH,Female,4.67,8
G-55,5303,Ray Tan,SBS,Female,1.67,8
G-55,187,Veronica Zhao,MSE,Female,0.19,8
G-55,1281,Gavin Kim,SoH,Female,0.41,8
G-55,3234,Dylan Anderson,SoH,Male,0.2,9
G-55,4817,Xiao Mei,SoH,Female,4.64,9
G-55,2699,Brenda Li,ASE,Female,2.59,9
G-55,3759,Irfan Bin Mohd,SoH,Female,0.23,9
G-55,1546,Kieran Villanueva,SoH,Female,0.21,9
G-55,3832,Lucas Cox,MAE,Male,0.15,10
G-55,3102,Faris Aji,SoH,Female,4.61,10
G-55,4164,Anjali Mehta,SoH,Female,2.82,10
G-55,5463,Serena Chen,SoH,Female,0.2,10
G-55,962,Sushmita Das,SoH,Female,0.15,10
G-56,4267,Aubrey Sanchez,ADM,Male,4.98,1
G-56,936,Jasmine Lee,ADM,Female,4.97,1
G-56,3064,Nguyen Thi An,CoE,Female,2.43,1
G-56,3129,Keira Tan,ADM,Female,1.56,1
G-56,3219,Aishwarya Rao,ADM,Female,0.48,1
G-56,556,Nora Simmons,ASE,Male,4.75,2
G-56,4963,Bushra Ali,ADM,Female,4.95,2
G-56,803,Wen Lee Tan,ADM,Female,4.67,2
G-56,428,Diana Wong,EEE,Female,4.56,2
G-56,5819,Seng Hua Lim,NIE,Female,0.33,2
G-56,1566,Cyrus Liu,SSS,Male,4.73,3
G-56,1832,Lai Thi Ngan,ADM,Female,4.95,3
G-56,5293,Florence Ong,ADM,Female,4.55,3
G-56,4491,Riya Iyer,CoB (NBS),Female,2.12,3
G-56,4018,Maya Wong,ADM,Female,0.42,3
G-56,3305,Krishna Kumar,EEE,Male,4.64,4
G-56,1494,Yong Chen,ADM,Female,4.94,4
G-56,5486,Ananya Bansal,ADM,Female,3.51,4
G-56,1263,Finn Tan,SSS,Female,2.03,4
G-56,710,Yasmine Price,ADM,Female,0.27,4
G-56,2493,Rizal Bin Ibrahim,ADM,Male,4.55,5
G-56,4145,Sami Al-Mansoori,NIE,Female,4.9,5
G-56,4154,Nguyen Thi Trang,SSS,Female,3.32,5
G-56,2489,Becky Adams,ADM,Female,2.23,5
G-56,3449,Daniel Taylor,ADM,Female,0.21,5
G-56,5238,Yuki Tan,CoE,Male,2.77,6
G-56,3938,Qinwen,ADM,Female,4.85,6
G-56,1180,Karla Mendoza,ADM,Female,3.27,6
G-56,2506,Jackson Carter,ADM,Female,0.19,6
G-56,2885,Nafisa Iqbal,ADM,Female,0.19,6
G-56,1485,Natalie Ong,ADM,Male,1.91,7
G-56,5924,Ashley Castillo,ADM,Female,4.83,7
G-56,4570,Jasper Green,EEE,Female,2.97,7
G-56,5876,Jackson Cruz,ADM,Female,0.15,7
G-56,1741,Lydia Young,ADM,Female,0.05,7
G-56,1014,Fay Wong,SoH,Male,0.17,8
G-56,3872,Floyd Mendoza,CCEB,Female,4.82,8
G-56,5949,Kylie Hughes,ADM,Female,2.77,8
G-56,2123,Elsie Ward,ADM,Female,1.98,8
G-56,1508,Yun Chen,EEE,Female,1.29,8
G-56,3014,Wei Lin,ADM,Male,0.16,9
G-56,3479,Darren Yeo,SBS,Female,4.68,9
G-56,1958,James Turner,SBS,Female,2.7,9
G-56,5795,Ulysses Wong,ADM,Female,1.58,9
G-56,4454,Fengyi,ADM,Female,0.04,9
G-56,3906,Kael Huang,ADM,Male,0.09,10
G-56,910,Jing Lin Tan,ADM,Female,4.68,10
G-56,3753,Mei Xuan Lim,CCDS,Female,2.59,10
G-56,2726,Derek Wong,CoE,Female,0.46,10
G-56,387,Olivia Bell,EEE,Female,0.02,10
G-57,3459,Lola Wu,EEE,Male,4.99,1
G-57,4171,Hannah Lee,EEE,Female,4.98,1
G-57,1849,Savannah Thompson,SoH,Female,4.6,1
G-57,1531,Grayson Lee,SSS,Female,0.0,1
G-57,5354,Maya Bansal,EEE,Female,2.69,1
G-57,1935,Yuri Viktorov,CCEB,Male,4.97,2
G-57,4023,Nina Ali,EEE,Female,4.98,2
G-57,1467,Oliver Wu,EEE,Female,4.59,2
G-57,4489,Ritika Das,WKW SCI,Female,2.64,2
G-57,2557,Elena Mikhailovna,SoH,Female,0.28,2
G-57,5391,Addison Cooper,EEE,Male,4.83,3
G-57,4730,Charlotte Chang,NIE,Female,4.96,3
G-57,3940,Kaylee Turner,EEE,Female,4.54,3
G-57,518,Meher Noor,MSE,Female,2.55,3
G-57,4395,Lina Zhou,CCEB,Female,0.27,3
G-57,5131,Harper Robinson,ADM,Male,4.76,4
G-57,3134,Soo-Yeon Park,EEE,Female,4.86,4
G-57,1703,Matthew Perez,EEE,Female,4.53,4
G-57,646,Ananya Das,EEE,Female,2.41,4
G-57,1647,Jenna Tan,EEE,Female,2.35,4
G-57,1772,Nina Zhang,MAE,Male,4.68,5
G-57,420,Liang Wei Tan,EEE,Female,4.81,5
G-57,1755,Saad Khan,EEE,Female,4.5,5
G-57,3486,Soren Liu,EEE,Female,1.76,5
G-57,4936,Sadia Javed,EEE,Female,0.49,5
G-57,3929,Rhea Kaur,EEE,Male,3.2,6
G-57,4948,Sofia Ng,EEE,Female,4.81,6
G-57,5306,Harsh Patel,EEE,Female,0.44,6
G-57,234,Asha Kakade,EEE,Female,0.34,6
G-57,5957,Jude Ong,EEE,Female,0.23,6
G-57,217,Grace Bell,EEE,Male,2.53,7
G-57,157,Fatimah Omar,EEE,Female,4.71,7
G-57,2016,Jaxon Hall,WKW SCI,Female,3.31,7
G-57,1208,Vivek Iyer,CoE,Female,0.18,7
G-57,4250,Pooja Reddy,EEE,Female,0.21,7
G-57,1886,Li Ming,EEE,Male,2.03,8
G-57,3896,Irfan Bin Zain,CoB (NBS),Female,4.7,8
G-57,4136,Isha Kapoor,EEE,Female,3.53,8
G-57,1213,Noah Murphy,CEE,Female,3.13,8
G-57,1900,Riku Yamamoto,SoH,Female,0.17,8
G-57,3106,Tobias Li,EEE,Male,0.43,9
G-57,4915,Theo Santos,EEE,Female,4.68,9
G-57,2408,Leo Santos,SoH,Female,0.4,9
G-57,922,Rajesh Sharma,EEE,Female,0.21,9
G-57,4950,Aiko Yoshida,EEE,Female,0.04,9
G-57,2568,Ethan Smith,EEE,Male,0.19,10
G-57,1920,Ashok Reddy,SBS,Female,4.6,10
G-57,1110,Riya Nair,EEE,Female,2.96,10
G-57,1258,William Stewart,MAE,Female,2.84,10
G-57,2667,Jin Zhi Lim,CoE,Female,0.35,10
G-58,3483,Wei Li,CCEB,Male,4.95,1
G-58,3876,Shalini Reddy,SoH,Female,4.97,1
G-58,95,Abigail Rodriguez,CoB (NBS),Female,4.64,1
G-58,3653,Scott Santos,CCEB,Female,3.58,1
