Tutorial Group,Team Assigned,Student ID,Name,School,Gender,CGPA
G-45,8,1746,Ava Harris,CoB (NBS),Female,4.6
G-45,8,4987,Tuan Le,MAE,Female,4.54
G-45,8,2747,Mara Dela Cruz,CoB (NBS),Male,2.4
G-45,8,599,Cahya Sari,CoB (NBS),Female,1.87
G-45,8,1376,Alina Shah,CCEB,Female,0.03
G-45,9,4328,Nguyen Thi Kim,CoB (NBS),Female,4.61
G-45,9,4168,Kavita Gupta,CoB (NBS),Male,4.55
G-45,9,5942,Lincoln Yang,CoB (NBS),Male,2.07
G-45,9,4071,Molly Pineda,NIE,Female,1.89
G-45,9,3817,Theo Campbell,SoH,Female,0.03
G-45,10,2136,Erik Yudhi,CoB (NBS),Female,4.58
G-45,10,4727,Kartik Subramanian,CoB (NBS),Female,4.55
G-45,10,3496,Maya Lim,LKCMedicine,Female,2.0
G-45,10,64,Ava Carter,CoB (NBS),Female,1.89
G-45,10,5837,Yun Cheng,NIE,Female,0.01
G-46,1,243,Elijah Scott,EEE,Female,4.96
G-46,1,3323,Tian Li,EEE,Female,3.15
G-46,1,5963,Rachael Chang,EEE,Female,2.92
G-46,1,307,Josh Tan,EEE,Male,0.49
G-46,1,1549,Mabel Tsai,MAE,Male,0.45
G-46,2,1594,Wenyi,CoE,Female,4.96
G-46,2,4982,Ella Davis,EEE,Male,3.2
G-46,2,4151,Madiha Bukhari,MSE,Female,2.65
G-46,2,4162,Yong Wei Tan,CoB (NBS),Male,1.48
G-46,2,3092,Beckett Lee,EEE,Female,0.43
G-46,3,4702,Leonard Wong,MAE,Female,4.89
G-46,3,1597,Minghao,ADM,Female,3.31
G-46,3,2421,Pallavi Jain,EEE,Female,2.65
G-46,3,4228,Quincy Turner,EEE,Female,1.53
G-46,3,2290,Wyatt Ward,MSE,Female,0.42
G-46,4,3850,Shila Binti Zain,EEE,Female,4.88
G-46,4,2617,Kwan-Jin Park,NIE,Male,3.51
G-46,4,3969,Nash Lee,CCEB,Male,2.62
G-46,4,3564,Kiran Sharma,EEE,Female,1.56
G-46,4,825,Leah Wong,CCEB,Female,0.39
G-46,5,5975,Nikita Alexeyev,EEE,Female,4.86
G-46,5,1518,Penny Yip,EEE,Female,4.7
G-46,5,4529,Zane Huang,SBS,Male,2.53
G-46,5,160,Dante Huang,CoE,Female,1.57
G-46,5,3250,Dmitry Grigoriev,CCDS,Female,0.38
G-46,6,351,Sophie Johnson,SPMS,Female,4.84
G-46,6,5087,Zeeshan Muneeb,CCDS,Male,4.54
G-46,6,4636,Daniel Hall,EEE,Female,2.5
G-46,6,3663,Cora Tsai,EEE,Male,1.62
G-46,6,4409,Rakesh Nair,EEE,Female,0.23
G-46,7,442,Fiona Lim,EEE,Male,4.83
G-46,7,3421,Lianhua,SoH,Male,4.78
G-46,7,4371,Ashley Thompson,EEE,Female,2.35
G-46,7,5811,Isabella Wright,EEE,Female,1.84
G-46,7,2174,Owais Javed,CEE,Female,0.18
G-46,8,994,Haruna Ito,SSS,Female,4.83
G-46,8,3199,Shreya Choudhury,ADM,Female,3.56
G-46,8,3279,Elizaveta Semyonova,EEE,Female,2.29
G-46,8,5543,Dahlia Li,ADM,Female,1.9
G-46,8,3640,James Griffin,EEE,Female,0.17
G-46,9,1297,Sabrina Chen,ADM,Female,4.82
G-46,9,5336,Isha Rao,WKW SCI,Female,4.74
G-46,9,1868,Harrison Chen,EEE,Female,2.23
G-46,9,5437,Dina Binti Azhar,EEE,Female,1.91
G-46,9,3911,Lila Hayes,EEE,Female,0.17
G-46,10,4683,Shunwei,SBS,Female,4.8
G-46,10,1080,Rania Sulaiman,EEE,Female,4.65
G-46,10,5735,Nadia Binti Zain,MAE,Female,2.13
G-46,10,834,Wyatt Johnson,EEE,Male,2.04
G-46,10,1283,Sakshi Gupta,NIE,Male,0.09
G-47,1,1399,Rajiv Singh,CCEB,Female,4.58
G-47,1,3082,Nazim Bin Ali,MAE,Female,3.22
G-47,1,5646,Leila Rahman,CCEB,Female,2.92
G-47,1,1687,Yoshio Suzuki,WKW SCI,Female,0.35
G-47,1,2357,Emily Powell,SBS,Female,0.34
G-47,2,2227,Parker Cruz,CCEB,Male,4.99
G-47,2,2543,Chloe Ward,CCEB,Male,3.29
G-47,2,5359,Chris Young,SoH,Female,2.82
G-47,2,4900,Maddox Hughes,SSS,Female,0.35
G-47,2,2274,Sienna Allen,SBS,Female,4.84
G-47,3,5184,Kishore Iyer,SPMS,Female,4.94
G-47,3,1504,Jett Liu,CCEB,Male,3.33
G-47,3,914,Priti Yeo,CCEB,Female,2.66
G-47,3,770,Kiran Yadav,CCEB,Male,0.36
G-47,3,5267,Finn Liu,EEE,Female,0.32
G-47,4,3286,Si Min Tan,CCEB,Male,4.88
G-47,4,1681,Samuel White,NIE,Male,3.35
G-47,4,4804,Ethan Hall,CCEB,Female,2.65
G-47,4,3866,Zeke Villanueva,SBS,Female,0.37
G-47,4,4442,Kamal Nair,CoB (NBS),Female,0.3
G-47,5,896,Fenny Widianti,SPMS,Male,0.34
G-47,5,528,Rani Malik,CCEB,Female,3.42
G-47,5,5903,Scarlett Coleman,CCEB,Female,2.64
G-47,5,5057,Violet Simpson,CCEB,Female,0.37
G-47,5,1275,Tanner Mendoza,SBS,Female,0.26
G-47,6,91,Exiang,CCEB,Female,4.81
G-47,6,3601,Noel Wu,CoE,Female,3.42
G-47,6,2118,Oscar Harris,CoE,Female,2.63
G-47,6,4524,Lily Gonzalez,CCEB,Male,0.46
G-47,6,2893,Eleanor Morales,CCEB,Female,0.16
G-47,7,3724,Nguyen Van Khoa,SoH,Male,4.65
G-47,7,5156,Sophia Wilson,CCEB,Female,3.45
G-47,7,5246,Jae Min Lim,CCEB,Female,2.59
G-47,7,810,Tarun Khanna,CCDS,Female,1.59
G-47,7,517,Willa Reed,CCEB,Female,0.1
G-47,8,4831,Subhash Yadav,CCEB,Male,4.71
G-47,8,4413,Sakura Tanaka,CCEB,Female,3.48
G-47,8,713,Gina Permata,MAE,Female,2.44
G-47,8,2476,Zainab Ali,ASE,Female,1.64
G-47,8,5005,Julian Bennett,EEE,Male,0.08
G-47,9,5460,Vivian Chen,ASE,Female,4.6
G-47,9,2592,Lily Rivera,CCEB,Female,3.54
G-47,9,5594,Naina Bhatia,CCEB,Female,2.13
G-47,9,2487,Madison Baker,CCEB,Female,1.67
G-47,9,4523,Madiha Khan,NIE,Male,0.03
G-47,10,2100,David Wright,CCDS,Female,4.99
G-47,10,2467,Nora Turner,CCEB,Female,4.51
G-47,10,5872,James Lewis,SBS,Female,2.07
G-47,10,3773,Zeenat Malik,CCEB,Female,1.79
G-47,10,4985,Sienna Morales,CCEB,Female,0.02
G-48,1,3549,Alya Dwi,LKCMedicine,Female,4.8
G-48,1,5738,Amber Lee,CCEB,Female,3.49
G-48,1,5977,Emma Zhang,CCEB,Female,3.41
G-48,1,1850,Wyatt Tan,CEE,Female,0.43
G-48,1,2371,Ava Lim,CCEB,Male,0.38
G-48,2,3920,Wren Flores,CCEB,Male,4.78
G-48,2,2757,Liam Young,CCEB,Female,3.59
G-48,2,2287,Soo-Hyun Kim,CCEB,Female,2.75
G-48,2,4990,Harrison Moore,ADM,Female,0.46
G-48,2,5035,Yara Ali,CCEB,Male,0.33
G-48,3,3422,Dante Lee,CEE,Female,4.9
G-48,3,1842,Destiny Li,SoH,Female,3.61
G-48,3,3602,Victor Wong,CCEB,Male,2.66
G-48,3,532,Siddharth Gupta,SSS,Male,0.47
G-48,3,5937,Mei Zhen Goh,CCEB,Female,0.31
G-48,4,3419,Caleb White,CCEB,Female,4.83
G-48,4,324,Khadija Ali,SBS,Female,4.51
G-48,4,5674,Gavin Thompson,CCEB,Female,2.53
G-48,4,501,Jasmine Chan,ADM,Male,0.47
G-48,4,1193,Neha Kumar,CCEB,Female,0.3
G-48,5,1195,Asher Liu,CCEB,Female,4.82
G-48,5,4644,Naresh Yadav,CCEB,Female,4.55
G-48,5,1064,Guntur Wibowo,SoH,Female,2.52
G-48,5,5373,Huifen,SBS,Female,0.48
G-48,5,4102,Veda Chen,EEE,Female,0.16
G-48,6,5613,Aldina Putri,CCEB,Female,4.97
G-48,6,3126,Emma Rodriguez,CCEB,Female,4.57
G-48,6,1378,Timothy Tan,SSS,Male,2.41
G-48,6,1776,Quinn Adams,LKCMedicine,Female,1.59
G-48,6,1372,Naila Zainal,CoB (NBS),Female,0.13
G-48,7,5351,Aira Binti,CCEB,Female,4.96
G-48,7,3103,Isaac Clark,NIE,Male,4.66
G-48,7,2323,Oscar Cheung,CCEB,Female,2.39
G-48,7,4470,Greg Tsang,MSE,Female,1.67
G-48,7,1598,Yin Wei,CCEB,Male,0.1
G-48,8,2116,James Wong,CCEB,Male,4.68
G-48,8,98,Aisha Chen,CCEB,Female,4.66
G-48,8,42,Harper Garcia,ADM,Female,2.24
G-48,8,5287,Nadia Tan,CCEB,Female,1.68
G-48,8,1432,Nitin Mehta,SBS,Female,0.07
G-48,9,777,Freya Brown,CCEB,Female,4.7
G-48,9,3117,Zeus Yang,SBS,Female,4.67
G-48,9,5542,Zayden Scott,CCEB,Female,2.15
G-48,9,4273,Callum Williams,CCEB,Female,1.74
G-48,9,3019,Qomariyah Ningsih,CCDS,Female,0.06
G-48,10,2645,Logan Scott,CCEB,Female,4.7
G-48,10,5930,Hannah King,CCEB,Female,4.73
G-48,10,774,Kade Young,EEE,Male,1.92
G-48,10,1157,Li Xuan Tan,CCDS,Male,1.79
G-48,10,4539,Maya Lee,MAE,Female,0.02
G-49,1,5149,Rabia Iqbal,MAE,Male,0.41
G-49,1,5428,Serena Lee,MAE,Female,2.33
G-49,1,5585,Leonardo Wu,CCDS,Female,3.5
G-49,1,2587,Shalini Patel,SoH,Female,0.27
G-49,1,4850,Rizqi Bin Mohd,CEE,Female,0.26
G-49,2,4708,Zayn Malik,SoH,Male,4.97
G-49,2,335,Lydia Lim,ADM,Male,4.54
G-49,2,883,Vladimir Sergeyev,MAE,Female,3.46
G-49,2,2055,Ethan Ramirez,MAE,Female,0.28
G-49,2,545,Arvind Sharma,MAE,Female,0.25
G-49,3,4536,Olivia Tam,ADM,Female,4.92
G-49,3,5129,Mason Jackson,MAE,Female,4.57
G-49,3,5546,Molly Tan,WKW SCI,Female,3.35
G-49,3,25,Panshi,WKW SCI,Female,0.36
G-49,3,1190,Bella Wright,MAE,Female,0.25
G-49,4,1325,Leah Li,SoH,Female,4.9
G-49,4,1119,Kong Jian,EEE,Male,4.6
G-49,4,4326,Robert Davis,NIE,Male,3.2
G-49,4,2366,Noble Huang,MAE,Female,4.93
G-49,4,5777,Jia Yu,MAE,Female,0.22
G-49,5,4767,Bella Lin,CoB (NBS),Female,4.88
G-49,5,5361,Rocco Wu,MAE,Male,4.64
G-49,5,4622,Kanika Verma,MAE,Female,2.92
G-49,5,1373,Neha Desai,MAE,Female,0.43
G-49,5,4666,Pranav Nair,MAE,Male,0.11
G-49,6,3044,Owen Villanueva,NIE,Female,4.88
G-49,6,4382,Elaine Lim,NIE,Female,4.64
G-49,6,3744,Chester Lim,SBS,Female,2.89
G-49,6,1615,Nina Ong,MAE,Female,0.46
G-49,6,5344,Wei Jie,MAE,Female,0.06
G-49,7,1253,Sami Ali,MAE,Female,4.86
G-49,7,5881,Vani Patil,MAE,Female,4.69
G-49,7,2546,Ilya Petrovich,MAE,Female,2.65
G-49,7,1733,Lucas Huang,SBS,Female,0.46
G-49,7,3299,Levi Edwards,SSS,Male,0.04
G-49,8,260,Manish Singh,SBS,Female,4.82
G-49,8,4068,Arif Waseem,CoB (NBS),Female,4.69
G-49,8,1340,Tina Wei,MAE,Female,2.54
G-49,8,5130,Nina Wu,MAE,Male,0.47
G-49,8,1065,Mia Johnson,MAE,Male,0.04
G-49,9,4947,Marwan Bin Ali,CoB (NBS),Female,4.75
G-49,9,3425,Nina Kaur,SoH,Female,4.7
G-49,9,1656,Riya Sinha,MSE,Female,3.63
G-49,9,3767,Rachel Tan,MAE,Female,1.65
G-49,9,1006,Nadia Khan,MAE,Female,0.02
G-49,10,1697,Fanny Tan,MAE,Male,4.73
G-49,10,1815,David Simmons,SBS,Male,4.71
G-49,10,3515,Liam Davis,MAE,Female,2.12
G-49,10,3142,Aida Binti Omar,NIE,Female,1.81
G-49,10,559,Natsuki Sakamoto,MAE,Female,0.01
G-5,1,2316,Exiang,ASE,Male,5.0
G-5,1,1922,Ananya Choudhury,ADM,Male,2.81
G-5,1,2961,Danying,ASE,Male,2.79
G-5,1,5445,Samuel Huang,ASE,Female,0.28
G-5,1,776,Suhana Roy,SoH,Female,0.28
G-5,2,2025,Xue Rui,ADM,Female,4.55
G-5,2,2825,Tatiana Morozova,ASE,Female,2.85
G-5,2,5755,Katherine Lim,ASE,Male,2.78
G-5,2,5458,Tian Gao,CoB (NBS),Male,0.3
G-5,2,4766,Dylan Kim,ASE,Male,0.24
G-5,3,5026,Jamal Bin Rahman,CCDS,Male,4.86
G-5,3,192,Layla Chen,MAE,Male,2.99
G-5,3,999,Marcus Turner,ASE,Male,2.65
G-5,3,5658,Nisha Tan,ASE,Female,0.31
G-5,3,385,Rhea Joshi,EEE,Male,0.23
G-5,4,4569,Rina Sato,MSE,Male,4.81
G-5,4,2801,Dorian Wu,SBS,Male,3.06
G-5,4,5912,Dorian Wu,ASE,Male,2.61
G-5,4,1784,Nadia Chai,ASE,Male,0.34
G-5,4,3227,Savannah Hayes,SPMS,Female,0.22
G-5,5,1976,Christopher Harris,CoE,Male,4.61
G-5,5,5788,Samantha Taylor,SoH,Male,3.19
G-5,5,4472,Ying Chen,ASE,Female,2.39
G-5,5,3231,Xiaofang,ASE,Male,0.41
G-5,5,1674,Liam Reyes,NIE,Male,0.21
G-5,6,3226,Aarav Patel,WKW SCI,Male,4.72
G-5,6,554,Sophie Zhou,EEE,Male,3.64
G-5,6,3341,Olive Li,ASE,Male,2.33
G-5,6,2171,Gavin Carter,ASE,Female,0.43
G-5,6,1387,Elijah Clark,ASE,Male,0.2
G-5,7,5044,Shu Zhang,LKCMedicine,Male,4.72
G-5,7,975,Anushka Desai,SoH,Male,4.51
G-5,7,4931,Lucas White,SBS,Male,2.3
G-5,7,1952,Riya Ali,ASE,Male,0.48
G-5,7,614,Naomi Tanaka,ASE,Male,0.15
G-5,8,5290,Tanya Qureshi,EEE,Female,4.64
G-5,8,5732,Michelle Kwan,ASE,Male,4.52
G-5,8,938,Ryan Hall,NIE,Male,2.11
G-5,8,4333,Anthony Parker,ASE,Male,1.62
G-5,8,1336,Wendy Wong,ASE,Male,0.15
G-5,9,1018,Aria Morales,ASE,Male,4.69
G-5,9,564,Qi Wang,WKW SCI,Male,4.97
G-5,9,2309,Dmitri Andreev,ASE,Female,2.06
G-5,9,1246,Yue Zhang,ASE,Female,1.79
G-5,9,1048,Imogen Butler,ASE,Male,0.1
G-5,10,2383,Rebecca Lee,ASE,Male,4.73
G-5,10,3798,Hassan Bin Yusof,WKW SCI,Male,4.57
G-5,10,4015,Priya Rao,ASE,Male,1.89
G-5,10,2028,Harlow Diaz,CoB (NBS),Male,1.84
G-5,10,5047,Victoria Ward,MSE,Female,0.01
G-50,1,2959,Gavin Wright,WKW SCI,Male,5.0
G-50,1,53,Bria Ong,MAE,Female,3.25
G-50,1,2683,Karan Nair,SoH,Female,3.19
G-50,1,398,Asad Malik,SSS,Male,0.43
G-50,1,3815,Hafiz Bin Abdul,SSS,Female,0.41
G-50,2,3210,Hannah Jenkins,MAE,Female,4.99
G-50,2,1679,Freya Murphy,SSS,Male,3.49
G-50,2,1826,Wiley Huang,WKW SCI,Female,3.14
G-50,2,4918,Emma Brown,SSS,Female,0.44
G-50,2,1092,Kiran Reddy,SSS,Female,0.4
G-50,3,2882,Zhen Zhou,CEE,Female,4.98
G-50,3,871,Layla Baker,CCEB,Male,4.73
G-50,3,2576,Tanisha Reddy,SSS,Male,3.01
G-50,3,1306,Amy Yeo,SSS,Female,1.38
G-50,3,1864,Nolan Reyes,SSS,Female,0.38
G-50,4,4833,Ayu Dwi,SSS,Female,4.79
G-50,4,1513,Haibin Zhao,CoB (NBS),Female,3.6
G-50,4,5718,Jonathan Ramirez,SSS,Female,2.88
G-50,4,1783,Ciara Lim,NIE,Female,1.57
G-50,4,5899,Kirti Sharma,EEE,Female,0.37
G-50,5,5682,Leo Chan,SSS,Female,4.86
G-50,5,2207,Liam Johnson,SSS,Female,3.62
G-50,5,2957,Bingwen,NIE,Female,2.78
G-50,5,1966,Jay Lim,EEE,Male,1.84
G-50,5,2869,Natasha Singh,SSS,Female,0.31
G-50,6,1331,Siti Khadijah,SSS,Female,4.86
G-50,6,1323,May Li,SSS,Male,4.53
G-50,6,1150,Qori Cahyani,SSS,Female,2.68
G-50,6,1503,Benjamin White,CCEB,Male,1.85
G-50,6,3526,Levi Tan,SSS,Female,0.18
G-50,7,4298,Cheng Yi,MSE,Female,4.85
G-50,7,3979,Deepti Sharma,SoH,Female,4.53
G-50,7,562,Hua Ling,SSS,Female,2.67
G-50,7,5382,Arun Nair,SSS,Female,1.9
G-50,7,2933,Syed Faris Bin Ali,WKW SCI,Female,0.17
G-50,8,1113,Sophia Zhang,ADM,Male,4.91
G-50,8,1522,Lana Garcia,SSS,Male,4.6
G-50,8,3310,Derek Lee,SSS,Female,2.58
G-50,8,2657,Widi Hardiyanto,SSS,Female,2.13
G-50,8,4312,Daryl Lee,SSS,Female,0.09
G-50,9,3324,Nikhil Bansal,SoH,Female,4.75
G-50,9,928,Arjun Bansal,SSS,Female,4.67
G-50,9,1998,Owen Wang,CoB (NBS),Female,2.58
G-50,9,186,Rhea Nair,SSS,Male,2.16
G-50,9,5688,Fatimah Binti Ahmad,SSS,Female,0.08
G-50,10,5108,Gavin Adams,SSS,Female,3.52
G-50,10,3790,Sophia Liu,SSS,Female,4.7
G-50,10,1990,Peter Lee,NIE,Female,2.52
G-50,10,5526,Anjali Verma,NIE,Male,2.37
G-50,10,2827,Santhosh Menon,LKCMedicine,Female,0.05
G-51,1,2968,Jasmine Tan,CCEB,Female,4.95
G-51,1,228,Kenzie Tsai,CCEB,Female,2.51
G-51,1,1142,Saad Khan,CEE,Female,2.48
G-51,1,8,Emily Turner,SoH,Female,0.25
G-51,1,1798,Kim Lee,MSE,Female,0.21
G-51,2,5433,Victor Liu,CCEB,Female,4.95
G-51,2,2895,Kara Liu,CCEB,Female,3.03
G-51,2,5589,Gabriel Navarro,CCEB,Female,2.28
G-51,2,860,Bella Evans,CCEB,Male,0.3
G-51,2,5492,Shazia Ahmed,SoH,Female,0.2
G-51,3,4768,Omer Hussain,MAE,Female,4.94
G-51,3,4107,Annie Goh,CCDS,Female,3.12
G-51,3,5318,Sanya Rao,CCEB,Female,1.99
G-51,3,2773,Eli Barnes,CoE,Female,0.31
G-51,3,534,Leo Sanders,CCEB,Female,0.16
G-51,4,5237,Wendy Chan,MAE,Female,4.94
G-51,4,5357,Sneha Menon,EEE,Female,3.45
G-51,4,3308,Zach Chan,CCEB,Female,1.95
G-51,4,5785,Syed Muneer Bin Shah,CCEB,Male,0.34
G-51,4,4899,Esther Tan,CCEB,Male,0.15
G-51,5,4632,Rina Binti Khairul,CCEB,Female,4.92
G-51,5,3770,Daphne Kwan,CCEB,Female,4.71
G-51,5,5836,Prakash Menon,SoH,Female,1.86
G-51,5,2457,Arvind Menon,ADM,Male,0.34
G-51,5,3878,Amelia Martin,SSS,Male,0.1
G-51,6,230,Tania Tan,SoH,Female,4.9
G-51,6,2199,Neha Mehta,SBS,Female,4.52
G-51,6,4670,Asim Hussain,CCEB,Female,1.76
G-51,6,804,Min Xu,CCEB,Male,0.38
G-51,6,1068,Gina Alvarado,CCEB,Male,0.1
G-51,7,1390,Duncan Lee,MSE,Female,4.87
G-51,7,61,Heath Cruz,ASE,Female,4.54
G-51,7,2820,Lila Allen,CCEB,Male,1.76
G-51,7,4715,Jett Li,WKW SCI,Female,0.38
G-51,7,3017,Jaxon Thomas,CCEB,Female,0.1
G-51,8,479,Dustin Yang,CCEB,Male,4.72
G-51,8,2245,Olivia Harris,CCEB,Female,4.57
G-51,8,2197,Serena Liu,CCEB,Female,0.46
G-51,8,3952,Siti Hawa,MSE,Female,0.39
G-51,8,2458,Emilia Tan,CCEB,Female,0.09
G-51,9,4663,Vera Chen,CEE,Female,4.52
G-51,9,3034,Ivan Novikov,CCEB,Female,4.57
G-51,9,2993,Ming Yi Tan,CCEB,Female,0.44
G-51,9,2178,Samuel Ng,CCEB,Female,0.39
G-51,9,855,Zoe Tan,CCEB,Female,0.08
G-51,10,3420,Krisha Malhotra,CCEB,Female,4.7
G-51,10,2198,Yongqiang,CoB (NBS),Female,4.69
G-51,10,912,Nida Bukhari,CCEB,Male,0.43
G-51,10,2318,Nusrat Bukhari,CCEB,Female,0.42
G-51,10,2190,Gavin Harris,SBS,Male,0.0
G-52,1,1779,Misha Binti Noor,EEE,Female,5.0
G-52,1,1003,Fang Yu,ASE,Female,3.14
G-52,1,4252,Arjun Choudhury,ASE,Female,2.85
G-52,1,3083,Lakshmi Iyer,CoE,Female,0.35
G-52,1,3800,Layla Wong,EEE,Female,0.34
G-52,2,3075,Samantha Brown,SSS,Female,4.79
G-52,2,3797,Aditi Rao,EEE,Female,3.15
G-52,2,2254,Amara Zhang,EEE,Male,2.76
G-52,2,1424,Tania Das,EEE,Male,0.36
G-52,2,3144,Zhi Yi Ng,EEE,Female,0.31
G-52,3,5423,Yasmin Khan,MAE,Female,4.77
G-52,3,2862,Mingyu,EEE,Female,3.26
G-52,3,2665,Siti Rahman,EEE,Female,2.5
G-52,3,1049,Hannah Reed,CCEB,Female,0.38
G-52,3,2803,Alexis Parker,SoH,Female,0.29
G-52,4,4518,Chau Tran,SPMS,Male,4.57
G-52,4,4177,Arvind Nair,EEE,Male,3.38
G-52,4,848,Ruocong,CCDS,Female,2.46
G-52,4,3490,Aaliyah Tan,EEE,Female,0.4
G-52,4,2248,Kairo Wu,EEE,Female,0.26
G-52,5,5072,Nina Li,EEE,Female,4.74
G-52,5,2466,Vinny Rivera,EEE,Female,3.4
G-52,5,3555,Daisy Brown,EEE,Female,2.44
G-52,5,4487,Cheng Chen,SSS,Male,0.41
G-52,5,5431,Han Song Lim,EEE,Male,0.22
G-52,6,2649,Qingxian,EEE,Female,4.65
G-52,6,349,Guixiang,EEE,Female,3.42
G-52,6,5385,Phoebe Lim,EEE,Female,2.12
G-52,6,2200,Bethany Zhang,SoH,Female,0.45
G-52,6,3902,Hazel Lim,SPMS,Female,0.05
G-52,7,247,Carlos Martinez,CEE,Male,4.62
G-52,7,4902,Dongmei,EEE,Female,3.45
G-52,7,2133,Leela Menon,ASE,Female,2.09
G-52,7,231,Dylan Chan,EEE,Male,0.49
G-52,7,4560,Jasmine Wang,ADM,Female,0.04
G-52,8,1473,Veer Singh,EEE,Female,4.76
G-52,8,3036,Isaiah Brown,CCDS,Female,3.56
G-52,8,2639,Olivia Wu,CCDS,Female,1.94
G-52,8,1452,Ella Walker,EEE,Female,1.36
G-52,8,4562,Xiaoyu Zhang,CoE,Female,0.02
G-52,9,2381,Dylan Scott,EEE,Female,4.57
G-52,9,3905,Kiera Tan,SPMS,Male,4.52
G-52,9,5906,Freddy Martinez,EEE,Female,1.82
G-52,9,2819,Yuan Zhang,CoE,Male,1.47
G-52,9,4832,Yuri Cruz,EEE,Female,0.02
G-52,10,751,Pei Li,EEE,Male,4.56
G-52,10,1461,Jin Jian Lim,EEE,Female,4.54
G-52,10,3737,Niharika Roy,EEE,Male,1.8
G-52,10,2607,Amelia Garcia,EEE,Female,1.69
G-52,10,2806,Yuan Wei,WKW SCI,Female,0.01
G-53,1,87,Zhang Li,SoH,Male,4.99
G-53,1,5281,Finn Ramirez,MAE,Male,3.37
G-53,1,2669,Rina Lim,CCDS,Male,3.27
G-53,1,3928,Shahid Hussain,CEE,Male,0.33
G-53,1,1001,Siena Chang,CCDS,Male,0.31
G-53,2,730,Sulekha Yadav,CCDS,Male,4.9
G-53,2,58,Wira Setiawan,CCDS,Male,3.69
G-53,2,476,Dylan King,EEE,Female,3.05
G-53,2,2348,Kaden Hernandez,ASE,Male,0.33
G-53,2,5014,Fina Rahmawati,WKW SCI,Male,0.3
G-53,3,634,Nathan Ong,CCDS,Male,4.93
G-53,3,3200,Emily Mitchell,CCEB,Male,3.67
G-53,3,741,Maya Perry,CCDS,Female,2.42
G-53,3,1365,Chloe Lin,EEE,Male,0.35
G-53,3,2396,Nisha Binti,CCDS,Male,0.3
G-53,4,971,Jae-Won Oh,EEE,Male,4.96
G-53,4,4007,Omar Tan,EEE,Male,3.51
G-53,4,5115,Nadia Binti Rahman,CCDS,Female,2.34
G-53,4,5863,Ophelia Harris,CCDS,Male,0.37
G-53,4,3588,Riku Saito,CCDS,Male,0.25
G-53,5,1984,Eli Morales,CCDS,Male,4.88
G-53,5,4959,Jing Xu,CCDS,Male,3.7
G-53,5,2026,Hui Xuan,CoE,Male,1.72
G-53,5,2354,Lijuan,NIE,Female,0.39
G-53,5,819,Ashton Yang,CCDS,Male,0.21
G-53,6,1570,Lola Martinez,CCDS,Female,4.87
G-53,6,3652,Hui Xin,CCDS,Male,4.58
G-53,6,978,Grayson Lee,MSE,Male,1.66
G-53,6,3183,Vinny Rivera,SPMS,Male,0.44
G-53,6,2500,Zhen Zhou,CCDS,Male,0.19
G-53,7,2628,Tanvi Joshi,CCDS,Male,4.86
G-53,7,5541,Naina Rani,CCDS,Male,4.6
G-53,7,4816,Neha Singh,CCDS,Male,1.59
G-53,7,4924,Nadia Binti Zain,SPMS,Female,0.44
G-53,7,4405,Gianna Lopez,CCDS,Male,0.14
G-53,8,1040,Laxmi Joshi,NIE,Male,4.84
G-53,8,1103,Grace Walker,CCEB,Female,4.6
G-53,8,3904,Jessica Wright,CCDS,Male,1.48
G-53,8,2415,Ayden Clark,CCDS,Male,0.44
G-53,8,1420,Yao Chen,CCDS,Male,0.06
G-53,9,4325,Samir Patel,SPMS,Male,4.8
G-53,9,1731,Iqra Awan,CCDS,Male,4.61
G-53,9,12,Henry Wood,ASE,Male,1.36
G-53,9,5955,John Walker,CCDS,Female,0.45
G-53,9,5984,Aidan Ong,CEE,Female,0.02
G-53,10,3754,Tariq Malik,CCDS,Female,4.78
G-53,10,2927,Nash Wong,SoH,Male,4.68
G-53,10,990,Zara Kumar,LKCMedicine,Female,1.32
G-53,10,3030,Liang Gao,CCDS,Male,1.29
G-53,10,4260,Aihua,CCDS,Male,0.02
G-54,1,756,Yasmin Wong,SoH,Female,4.84
G-54,1,1881,Jing Yu,SSS,Female,4.51
G-54,1,2740,Talia Lin,MAE,Female,4.51
G-54,1,5109,Maya Wang,SSS,Female,0.42
G-54,1,5430,Sara Lee,SSS,Female,0.38
G-54,2,1178,Derek Tan,SSS,Female,4.85
G-54,2,617,David Brown,SoH,Female,4.53
G-54,2,3604,Rameez Khan,SSS,Female,3.58
G-54,2,5137,Lena Tan,MSE,Female,0.42
G-54,2,388,Charlotte Ortiz,SBS,Male,0.34
G-54,3,4,Zhang Li,SBS,Female,4.87
G-54,3,2621,Malcolm Chen,SSS,Female,4.54
G-54,3,4594,Emma Wang,SSS,Female,3.45
G-54,3,1220,Piper Reyes,EEE,Female,1.46
G-54,3,200,Elya Fitria,SSS,Female,0.34
G-54,4,4863,Wyatt Cheung,SSS,Male,4.85
G-54,4,158,Liam Yang,SoH,Female,4.55
G-54,4,3871,Kayla Brooks,SSS,Female,3.44
G-54,4,5353,Siti Zainab,SSS,Female,1.54
G-54,4,3739,Nabihah Binti Rahman,SSS,Female,0.17
G-54,5,136,Marcus Turner,SSS,Female,4.84
G-54,5,1997,Bradley Wong,CCEB,Male,4.56
G-54,5,2308,Kaira Singh,SSS,Female,3.41
