Tutorial Group,Team Assigned,Student ID,Name,School,Gender,CGPA
G-49,7,1615,Nina Ong,MAE,Female,0.46
G-49,8,1065,Mia Johnson,MAE,Male,0.04
G-49,8,1253,Sami Ali,MAE,Female,4.86
G-49,8,25,Panshi,WKW SCI,Female,0.36
G-49,8,335,Lydia Lim,ADM,Male,4.54
G-49,8,5546,Molly Tan,WKW SCI,Female,3.35
G-49,9,1733,Lucas Huang,SBS,Female,0.46
G-49,9,1656,Riya Sinha,MSE,Female,3.63
G-49,9,4068,Arif Waseem,CoB (NBS),Female,4.69
G-49,9,5129,Mason Jackson,MAE,Female,4.57
G-49,9,1815,David Simmons,SBS,Male,4.71
G-49,10,559,Natsuki Sakamoto,MAE,Female,0.01
G-49,10,3425,Nina Kaur,SoH,Female,4.7
G-49,10,5428,Serena Lee,MAE,Female,2.33
G-49,10,2546,Ilya Petrovich,MAE,Female,2.65
G-49,10,4767,Bella Lin,CoB (NBS),Female,4.88
G-5,1,3227,Savannah Hayes,SPMS,Female,0.22
G-5,1,2801,Dorian Wu,SBS,Male,3.06
G-5,1,5732,Michelle Kwan,ASE,Male,4.52
G-5,1,2171,Gavin Carter,ASE,Female,0.43
G-5,1,3231,Xiaofang,ASE,Male,0.41
G-5,2,385,Rhea Joshi,EEE,Male,0.23
G-5,2,192,Layla Chen,MAE,Male,2.99
G-5,2,5755,Katherine Lim,ASE,Male,2.78
G-5,2,4569,Rina Sato,MSE,Male,4.81
G-5,2,975,Anushka Desai,SoH,Male,4.51
G-5,3,554,Sophie Zhou,EEE,Male,3.64
G-5,3,3226,Aarav Patel,WKW SCI,Male,4.72
G-5,3,5912,Dorian Wu,ASE,Male,2.61
G-5,3,4015,Priya Rao,ASE,Male,1.89
G-5,3,5788,Samantha Taylor,SoH,Male,3.19
G-5,4,3341,Olive Li,ASE,Male,2.33
G-5,4,1784,Nadia Chai,ASE,Male,0.34
G-5,4,938,Ryan Hall,NIE,Male,2.11
G-5,4,2316,Exiang,ASE,Male,5.0
G-5,4,1674,Liam Reyes,NIE,Male,0.21
G-5,5,2309,Dmitri Andreev,ASE,Female,2.06
G-5,5,1018,Aria Morales,ASE,Male,4.69
G-5,5,1048,Imogen Butler,ASE,Male,0.1
G-5,5,1976,Christopher Harris,CoE,Male,4.61
G-5,5,1246,Yue Zhang,ASE,Female,1.79
G-5,6,5658,Nisha Tan,ASE,Female,0.31
G-5,6,614,Naomi Tanaka,ASE,Male,0.15
G-5,6,999,Marcus Turner,ASE,Male,2.65
G-5,6,1922,Ananya Choudhury,ADM,Male,2.81
G-5,6,1387,Elijah Clark,ASE,Male,0.2
G-5,7,4931,Lucas White,SBS,Male,2.3
G-5,7,4766,Dylan Kim,ASE,Male,0.24
G-5,7,3798,Hassan Bin Yusof,WKW SCI,Male,4.57
G-5,7,5290,Tanya Qureshi,EEE,Female,4.64
G-5,7,1336,Wendy Wong,ASE,Male,0.15
G-5,8,2028,Harlow Diaz,CoB (NBS),Male,1.84
G-5,8,4333,Anthony Parker,ASE,Male,1.62
G-5,8,2383,Rebecca Lee,ASE,Male,4.73
G-5,8,5047,Victoria Ward,MSE,Female,0.01
G-5,8,5458,Tian Gao,CoB (NBS),Male,0.3
G-5,9,5026,Jamal Bin Rahman,CCDS,Male,4.86
G-5,9,776,Suhana Roy,SoH,Female,0.28
G-5,9,2025,Xue Rui,ADM,Female,4.55
G-5,9,564,Qi Wang,WKW SCI,Male,4.97
G-5,9,2825,Tatiana Morozova,ASE,Female,2.85
G-5,10,5044,Shu Zhang,LKCMedicine,Male,4.72
G-5,10,1952,Riya Ali,ASE,Male,0.48
G-5,10,5445,Samuel Huang,ASE,Female,0.28
G-5,10,2961,Danying,ASE,Male,2.79
G-5,10,4472,Ying Chen,ASE,Female,2.39
G-50,1,3526,Levi Tan,SSS,Female,0.18
G-50,1,1513,Haibin Zhao,CoB (NBS),Female,3.6
G-50,1,1306,Amy Yeo,SSS,Female,1.38
G-50,1,4312,Daryl Lee,SSS,Female,0.09
G-50,1,5718,Jonathan Ramirez,SSS,Female,2.88
G-50,2,1864,Nolan Reyes,SSS,Female,0.38
G-50,2,2957,Bingwen,NIE,Female,2.78
G-50,2,398,Asad Malik,SSS,Male,0.43
G-50,2,1522,Lana Garcia,SSS,Male,4.6
G-50,2,1150,Qori Cahyani,SSS,Female,2.68
G-50,3,2933,Syed Faris Bin Ali,WKW SCI,Female,0.17
G-50,3,1826,Wiley Huang,WKW SCI,Female,3.14
G-50,3,2869,Natasha Singh,SSS,Female,0.31
G-50,3,1783,Ciara Lim,NIE,Female,1.57
G-50,3,3815,Hafiz Bin Abdul,SSS,Female,0.41
G-50,4,3310,Derek Lee,SSS,Female,2.58
G-50,4,2827,Santhosh Menon,LKCMedicine,Female,0.05
G-50,4,3324,Nikhil Bansal,SoH,Female,4.75
G-50,4,928,Arjun Bansal,SSS,Female,4.67
G-50,4,1323,May Li,SSS,Male,4.53
G-50,5,3979,Deepti Sharma,SoH,Female,4.53
G-50,5,1113,Sophia Zhang,ADM,Male,4.91
G-50,5,1990,Peter Lee,NIE,Female,2.52
G-50,5,2576,Tanisha Reddy,SSS,Male,3.01
G-50,5,1966,Jay Lim,EEE,Male,1.84
G-50,6,1092,Kiran Reddy,SSS,Female,0.4
G-50,6,4833,Ayu Dwi,SSS,Female,4.79
G-50,6,1503,Benjamin White,CCEB,Male,1.85
G-50,6,2959,Gavin Wright,WKW SCI,Male,5.0
G-50,6,2882,Zhen Zhou,CEE,Female,4.98
G-50,7,5688,Fatimah Binti Ahmad,SSS,Female,0.08
G-50,7,5899,Kirti Sharma,EEE,Female,0.37
G-50,7,4918,Emma Brown,SSS,Female,0.44
G-50,7,186,Rhea Nair,SSS,Male,2.16
G-50,7,1331,Siti Khadijah,SSS,Female,4.86
G-50,8,5682,Leo Chan,SSS,Female,4.86
G-50,8,5382,Arun Nair,SSS,Female,1.9
G-50,8,5526,Anjali Verma,NIE,Male,2.37
G-50,8,53,Bria Ong,MAE,Female,3.25
G-50,8,5108,Gavin Adams,SSS,Female,3.52
G-50,9,2657,Widi Hardiyanto,SSS,Female,2.13
G-50,9,2683,Karan Nair,SoH,Female,3.19
G-50,9,2207,Liam Johnson,SSS,Female,3.62
G-50,9,1998,Owen Wang,CoB (NBS),Female,2.58
G-50,9,3210,Hannah Jenkins,MAE,Female,4.99
G-50,10,4298,Cheng Yi,MSE,Female,4.85
G-50,10,871,Layla Baker,CCEB,Male,4.73
G-50,10,3790,Sophia Liu,SSS,Female,4.7
G-50,10,1679,Freya Murphy,SSS,Male,3.49
G-50,10,562,Hua Ling,SSS,Female,2.67
G-51,1,3878,Amelia Martin,SSS,Male,0.1
G-51,1,4670,Asim Hussain,CCEB,Female,1.76
G-51,1,2773,Eli Barnes,CoE,Female,0.31
G-51,1,2178,Samuel Ng,CCEB,Female,0.39
G-51,1,5785,Syed Muneer Bin Shah,CCEB,Male,0.34
G-51,2,2895,Kara Liu,CCEB,Female,3.03
G-51,2,912,Nida Bukhari,CCEB,Male,0.43
G-51,2,2457,Arvind Menon,ADM,Male,0.34
G-51,2,4715,Jett Li,WKW SCI,Female,0.38
G-51,2,1798,Kim Lee,MSE,Female,0.21
G-51,3,3017,Jaxon Thomas,CCEB,Female,0.1
G-51,3,860,Bella Evans,CCEB,Male,0.3
G-51,3,4663,Vera Chen,CEE,Female,4.52
G-51,3,2190,Gavin Harris,SBS,Male,0.0
G-51,3,3308,Zach Chan,CCEB,Female,1.95
G-51,4,230,Tania Tan,SoH,Female,4.9
G-51,4,804,Min Xu,CCEB,Male,0.38
G-51,4,2198,Yongqiang,CoB (NBS),Female,4.69
G-51,4,534,Leo Sanders,CCEB,Female,0.16
G-51,4,3952,Siti Hawa,MSE,Female,0.39
G-51,5,5589,Gabriel Navarro,CCEB,Female,2.28
G-51,5,61,Heath Cruz,ASE,Female,4.54
G-51,5,2199,Neha Mehta,SBS,Female,4.52
G-51,5,5357,Sneha Menon,EEE,Female,3.45
G-51,5,5492,Shazia Ahmed,SoH,Female,0.2
G-51,6,5836,Prakash Menon,SoH,Female,1.86
G-51,6,2820,Lila Allen,CCEB,Male,1.76
G-51,6,5237,Wendy Chan,MAE,Female,4.94
G-51,6,4632,Rina Binti Khairul,CCEB,Female,4.92
G-51,6,3420,Krisha Malhotra,CCEB,Female,4.7
G-51,7,1142,Saad Khan,CEE,Female,2.48
G-51,7,4899,Esther Tan,CCEB,Male,0.15
G-51,7,5433,Victor Liu,CCEB,Female,4.95
G-51,7,5318,Sanya Rao,CCEB,Female,1.99
G-51,7,2968,Jasmine Tan,CCEB,Female,4.95
G-51,8,479,Dustin Yang,CCEB,Male,4.72
G-51,8,2197,Serena Liu,CCEB,Female,0.46
G-51,8,1068,Gina Alvarado,CCEB,Male,0.1
G-51,8,228,Kenzie Tsai,CCEB,Female,2.51
G-51,8,2318,Nusrat Bukhari,CCEB,Female,0.42
G-51,9,3034,Ivan Novikov,CCEB,Female,4.57
G-51,9,4768,Omer Hussain,MAE,Female,4.94
G-51,9,3770,Daphne Kwan,CCEB,Female,4.71
G-51,9,2458,Emilia Tan,CCEB,Female,0.09
G-51,9,855,Zoe Tan,CCEB,Female,0.08
G-51,10,2993,Ming Yi Tan,CCEB,Female,0.44
G-51,10,8,Emily Turner,SoH,Female,0.25
G-51,10,1390,Duncan Lee,MSE,Female,4.87
G-51,10,2245,Olivia Harris,CCEB,Female,4.57
G-51,10,4107,Annie Goh,CCDS,Female,3.12
G-52,1,4560,Jasmine Wang,ADM,Female,0.04
G-52,1,2649,Qingxian,EEE,Female,4.65
G-52,1,2254,Amara Zhang,EEE,Male,2.76
G-52,1,4252,Arjun Choudhury,ASE,Female,2.85
G-52,1,4902,Dongmei,EEE,Female,3.45
G-52,2,2466,Vinny Rivera,EEE,Female,3.4
G-52,2,2639,Olivia Wu,CCDS,Female,1.94
G-52,2,4487,Cheng Chen,SSS,Male,0.41
G-52,2,4518,Chau Tran,SPMS,Male,4.57
G-52,2,3490,Aaliyah Tan,EEE,Female,0.4
G-52,3,2819,Yuan Zhang,CoE,Male,1.47
G-52,3,3905,Kiera Tan,SPMS,Male,4.52
G-52,3,4562,Xiaoyu Zhang,CoE,Female,0.02
G-52,3,2381,Dylan Scott,EEE,Female,4.57
G-52,3,5423,Yasmin Khan,MAE,Female,4.77
G-52,4,1473,Veer Singh,EEE,Female,4.76
G-52,4,751,Pei Li,EEE,Male,4.56
G-52,4,247,Carlos Martinez,CEE,Male,4.62
G-52,4,2665,Siti Rahman,EEE,Female,2.5
G-52,4,3737,Niharika Roy,EEE,Male,1.8
G-52,5,1424,Tania Das,EEE,Male,0.36
G-52,5,1461,Jin Jian Lim,EEE,Female,4.54
G-52,5,2806,Yuan Wei,WKW SCI,Female,0.01
G-52,5,3083,Lakshmi Iyer,CoE,Female,0.35
G-52,5,5385,Phoebe Lim,EEE,Female,2.12
G-52,6,2803,Alexis Parker,SoH,Female,0.29
G-52,6,1049,Hannah Reed,CCEB,Female,0.38
G-52,6,2607,Amelia Garcia,EEE,Female,1.69
G-52,6,4177,Arvind Nair,EEE,Male,3.38
G-52,6,3800,Layla Wong,EEE,Female,0.34
G-52,7,2133,Leela Menon,ASE,Female,2.09
G-52,7,3036,Isaiah Brown,CCDS,Female,3.56
G-52,7,3144,Zhi Yi Ng,EEE,Female,0.31
G-52,7,848,Ruocong,CCDS,Female,2.46
G-52,7,2248,Kairo Wu,EEE,Female,0.26
G-52,8,3075,Samantha Brown,SSS,Female,4.79
G-52,8,349,Guixiang,EEE,Female,3.42
G-52,8,2862,Mingyu,EEE,Female,3.26
G-52,8,5431,Han Song Lim,EEE,Male,0.22
G-52,8,1779,Misha Binti Noor,EEE,Female,5.0
G-52,9,3555,Daisy Brown,EEE,Female,2.44
G-52,9,4832,Yuri Cruz,EEE,Female,0.02
G-52,9,2200,Bethany Zhang,SoH,Female,0.45
G-52,9,5072,Nina Li,EEE,Female,4.74
G-52,9,231,Dylan Chan,EEE,Male,0.49
G-52,10,1003,Fang Yu,ASE,Female,3.14
G-52,10,3797,Aditi Rao,EEE,Female,3.15
G-52,10,5906,Freddy Martinez,EEE,Female,1.82
G-52,10,3902,Hazel Lim,SPMS,Female,0.05
G-52,10,1452,Ella Walker,EEE,Female,1.36
G-53,1,3588,Riku Saito,CCDS,Male,0.25
G-53,1,3652,Hui Xin,CCDS,Male,4.58
G-53,1,2348,Kaden Hernandez,ASE,Male,0.33
G-53,1,978,Grayson Lee,MSE,Male,1.66
G-53,1,2396,Nisha Binti,CCDS,Male,0.3
G-53,2,12,Henry Wood,ASE,Male,1.36
G-53,2,730,Sulekha Yadav,CCDS,Male,4.9
G-53,2,3183,Vinny Rivera,SPMS,Male,0.44
G-53,2,1365,Chloe Lin,EEE,Male,0.35
G-53,2,4959,Jing Xu,CCDS,Male,3.7
G-53,3,1984,Eli Morales,CCDS,Male,4.88
G-53,3,4924,Nadia Binti Zain,SPMS,Female,0.44
G-53,3,2415,Ayden Clark,CCDS,Male,0.44
G-53,3,476,Dylan King,EEE,Female,3.05
G-53,3,819,Ashton Yang,CCDS,Male,0.21
G-53,4,990,Zara Kumar,LKCMedicine,Female,1.32
G-53,4,58,Wira Setiawan,CCDS,Male,3.69
G-53,4,1001,Siena Chang,CCDS,Male,0.31
G-53,4,971,Jae-Won Oh,EEE,Male,4.96
G-53,4,4405,Gianna Lopez,CCDS,Male,0.14
G-53,5,4007,Omar Tan,EEE,Male,3.51
G-53,5,3928,Shahid Hussain,CEE,Male,0.33
G-53,5,5014,Fina Rahmawati,WKW SCI,Male,0.3
G-53,5,5984,Aidan Ong,CEE,Female,0.02
G-53,5,5955,John Walker,CCDS,Female,0.45
G-53,6,5541,Naina Rani,CCDS,Male,4.6
G-53,6,2927,Nash Wong,SoH,Male,4.68
G-53,6,87,Zhang Li,SoH,Male,4.99
G-53,6,2669,Rina Lim,CCDS,Male,3.27
G-53,6,1420,Yao Chen,CCDS,Male,0.06
G-53,7,1731,Iqra Awan,CCDS,Male,4.61
G-53,7,2500,Zhen Zhou,CCDS,Male,0.19
G-53,7,5115,Nadia Binti Rahman,CCDS,Female,2.34
G-53,7,1570,Lola Martinez,CCDS,Female,4.87
G-53,7,2354,Lijuan,NIE,Female,0.39
G-53,8,2026,Hui Xuan,CoE,Male,1.72
G-53,8,1103,Grace Walker,CCEB,Female,4.6
G-53,8,3904,Jessica Wright,CCDS,Male,1.48
G-53,8,2628,Tanvi Joshi,CCDS,Male,4.86
G-53,8,3200,Emily Mitchell,CCEB,Male,3.67
G-53,9,4325,Samir Patel,SPMS,Male,4.8
G-53,9,3754,Tariq Malik,CCDS,Female,4.78
G-53,9,741,Maya Perry,CCDS,Female,2.42
G-53,9,3030,Liang Gao,CCDS,Male,1.29
G-53,9,4816,Neha Singh,CCDS,Male,1.59
G-53,10,5281,Finn Ramirez,MAE,Male,3.37
G-53,10,5863,Ophelia Harris,CCDS,Male,0.37
G-53,10,4260,Aihua,CCDS,Male,0.02
G-53,10,1040,Laxmi Joshi,NIE,Male,4.84
G-53,10,634,Nathan Ong,CCDS,Male,4.93
G-54,1,4674,Pratiwi Sari,SPMS,Female,1.86
G-54,1,2676,Hieu Nguyen,CoB (NBS),Female,3.23
G-54,1,309,Rani Kurnia,SSS,Male,4.67
G-54,1,5109,Maya Wang,SSS,Female,0.42
G-54,1,5137,Lena Tan,MSE,Female,0.42
G-54,2,4955,Isaiah Moore,SSS,Female,0.06
G-54,2,200,Elya Fitria,SSS,Female,0.34
G-54,2,5547,Jonathan Yang,CCEB,Male,2.59
G-54,2,833,Aaliyah Sanders,SSS,Female,4.62
G-54,2,617,David Brown,SoH,Female,4.53
G-54,3,136,Marcus Turner,SSS,Female,4.84
G-54,3,2320,Jordan Washington,SSS,Female,4.66
G-54,3,5473,Brady Yang,SSS,Female,0.1
G-54,3,3604,Rameez Khan,SSS,Female,3.58
G-54,3,3739,Nabihah Binti Rahman,SSS,Female,0.17
G-54,4,1220,Piper Reyes,EEE,Female,1.46
G-54,4,5060,Fariha Malik,CEE,Female,2.59
G-54,4,1712,Rohan Joshi,EEE,Female,4.68
G-54,4,4301,Sophie Sanders,SSS,Male,4.83
G-54,4,4,Zhang Li,SBS,Female,4.87
G-54,5,5430,Sara Lee,SSS,Female,0.38
G-54,5,5667,Sandeep Sharma,CoE,Female,2.62
G-54,5,4922,Jameson Cruz,SSS,Female,0.08
G-54,5,4340,Tina Goh,CoB (NBS),Male,0.12
G-54,5,388,Charlotte Ortiz,SBS,Male,0.34
G-54,6,3121,Muhammad Amir,CoB (NBS),Male,3.2
G-54,6,4335,Aisha Tan,LKCMedicine,Female,1.92
G-54,6,5353,Siti Zainab,SSS,Female,1.54
G-54,6,4594,Emma Wang,SSS,Female,3.45
G-54,6,2242,Rina Matsumoto,SSS,Male,2.32
G-54,7,2621,Malcolm Chen,SSS,Female,4.54
G-54,7,1881,Jing Yu,SSS,Female,4.51
G-54,7,4863,Wyatt Cheung,SSS,Male,4.85
G-54,7,4584,Yuri Sokolov,SSS,Female,4.59
G-54,7,1997,Bradley Wong,CCEB,Male,4.56
G-54,8,2528,Aariv Patel,SSS,Male,4.87
G-54,8,2740,Talia Lin,MAE,Female,4.51
G-54,8,507,Aoi Sakamoto,SSS,Female,1.64
G-54,8,3140,Akiko Yamashita,SSS,Female,4.66
G-54,8,2424,Tarun Singh,MSE,Female,3.3
G-54,9,1079,Miranda Wang,LKCMedicine,Male,2.69
G-54,9,5342,Haley Santos,SSS,Female,4.67
G-54,9,158,Liam Yang,SoH,Female,4.55
G-54,9,2308,Kaira Singh,SSS,Female,3.41
G-54,9,1483,Yasmine Kwan,SSS,Female,0.12
G-54,10,5831,Zhen Wei,SSS,Female,0.14
G-54,10,2641,Anya Dela Cruz,SSS,Female,4.59
G-54,10,3871,Kayla Brooks,SSS,Female,3.44
G-54,10,756,Yasmin Wong,SoH,Female,4.84
G-54,10,1178,Derek Tan,SSS,Female,4.85
G-55,1,4122,Zain Tran,SoH,Male,0.27
G-55,1,1636,Saad Khatri,SoH,Female,1.37
G-55,1,4817,Xiao Mei,SoH,Female,4.64
G-55,1,1546,Kieran Villanueva,SoH,Female,0.21
G-55,1,5314,Dmitry Alekseev,SoH,Male,2.57
G-55,2,4965,Ella Robinson,SoH,Female,4.68
G-55,2,5660,Connor Murphy,CoB (NBS),Female,4.58
G-55,2,1571,Isabella Rossellini,SBS,Male,0.09
G-55,2,4706,Alina Yeo,WKW SCI,Female,2.91
G-55,2,4002,Kye Wu,SoH,Male,4.6
G-55,3,4374,Xavier Lee,SoH,Female,4.67
G-55,3,2615,Priya Sharma,SoH,Male,0.41
G-55,3,187,Veronica Zhao,MSE,Female,0.19
G-55,3,4362,Axel Liu,SoH,Female,4.93
G-55,3,2837,Xavier Salazar,SoH,Male,4.93
G-55,4,755,Fatima Syed,SPMS,Female,2.02
G-55,4,4164,Anjali Mehta,SoH,Female,2.82
G-55,4,1769,Yusuf Bin Ahmad,ASE,Male,4.86
G-55,4,5941,Ashok Pillai,ASE,Female,4.72
G-55,4,3102,Faris Aji,SoH,Female,4.61
G-55,5,144,Harlan Wu,LKCMedicine,Female,4.72
G-55,5,694,Clara Wu,SoH,Female,2.76
G-55,5,3488,Nguyen Thanh Tam,SoH,Female,4.79
G-55,5,962,Sushmita Das,SoH,Female,0.15
G-55,5,2175,Deepak Kumar,SoH,Female,1.67
G-55,6,3764,Hafizah Binti Rahman,LKCMedicine,Female,2.39
G-55,6,3759,Irfan Bin Mohd,SoH,Female,0.23
G-55,6,3234,Dylan Anderson,SoH,Male,0.2
G-55,6,1281,Gavin Kim,SoH,Female,0.41
G-55,6,364,Nadia Rehman,SPMS,Female,4.93
G-55,7,726,Owen Chen,CoE,Female,2.48
G-55,7,1204,Vladislav Nikiforov,MAE,Female,0.46
G-55,7,3955,Thomas Wu,CoE,Male,3.52
G-55,7,3832,Lucas Cox,MAE,Male,0.15
G-55,7,1370,Dylan Ong,CoE,Female,2.29
G-55,8,5303,Ray Tan,SBS,Female,1.67
G-55,8,3723,Maya Chang,SoH,Female,3.43
G-55,8,3328,Nadia Binti Noor,SoH,Female,1.36
G-55,8,3814,Ly Nguyen,CEE,Female,2.48
G-55,8,4337,Yuri Salazar,SoH,Female,3.35
G-55,9,712,Autumn Powell,SoH,Female,3.42
G-55,9,1599,Mason Carter,CoE,Male,4.58
G-55,9,405,Tobias Wu,SoH,Female,1.92
G-55,9,4652,Victor So,SoH,Female,2.84
G-55,9,4152,Ava Chen,SoH,Female,2.51
G-55,10,5463,Serena Chen,SoH,Female,0.2
G-55,10,2699,Brenda Li,ASE,Female,2.59
G-55,10,4852,Tessa Bennett,SoH,Female,4.93
G-55,10,2718,Grace Rogers,EEE,Female,0.44
G-55,10,658,Talha Ali,SSS,Female,0.23
G-56,1,803,Wen Lee Tan,ADM,Female,4.67
G-56,1,1494,Yong Chen,ADM,Female,4.94
G-56,1,1508,Yun Chen,EEE,Female,1.29
G-56,1,2506,Jackson Carter,ADM,Female,0.19
G-56,1,1958,James Turner,SBS,Female,2.7
G-56,2,910,Jing Lin Tan,ADM,Female,4.68
G-56,2,5486,Ananya Bansal,ADM,Female,3.51
G-56,2,4267,Aubrey Sanchez,ADM,Male,4.98
G-56,2,5795,Ulysses Wong,ADM,Female,1.58
G-56,2,3219,Aishwarya Rao,ADM,Female,0.48
G-56,3,387,Olivia Bell,EEE,Female,0.02
G-56,3,3014,Wei Lin,ADM,Male,0.16
G-56,3,4154,Nguyen Thi Trang,SSS,Female,3.32
G-56,3,1832,Lai Thi Ngan,ADM,Female,4.95
G-56,3,4570,Jasper Green,EEE,Female,2.97
G-56,4,5949,Kylie Hughes,ADM,Female,2.77
G-56,4,1263,Finn Tan,SSS,Female,2.03
G-56,4,1485,Natalie Ong,ADM,Male,1.91
G-56,4,5924,Ashley Castillo,ADM,Female,4.83
G-56,4,1014,Fay Wong,SoH,Male,0.17
G-56,5,2493,Rizal Bin Ibrahim,ADM,Male,4.55
G-56,5,5876,Jackson Cruz,ADM,Female,0.15
G-56,5,3129,Keira Tan,ADM,Female,1.56
G-56,5,4491,Riya Iyer,CoB (NBS),Female,2.12
G-56,5,5293,Florence Ong,ADM,Female,4.55
G-56,6,3305,Krishna Kumar,EEE,Male,4.64
G-56,6,3479,Darren Yeo,SBS,Female,4.68
G-56,6,2123,Elsie Ward,ADM,Female,1.98
G-56,6,4454,Fengyi,ADM,Female,0.04
G-56,6,4963,Bushra Ali,ADM,Female,4.95
G-56,7,556,Nora Simmons,ASE,Male,4.75
G-56,7,2726,Derek Wong,CoE,Female,0.46
G-56,7,1566,Cyrus Liu,SSS,Male,4.73
G-56,7,5819,Seng Hua Lim,NIE,Female,0.33
G-56,7,936,Jasmine Lee,ADM,Female,4.97
G-56,8,3449,Daniel Taylor,ADM,Female,0.21
G-56,8,5238,Yuki Tan,CoE,Male,2.77
G-56,8,2489,Becky Adams,ADM,Female,2.23
G-56,8,2885,Nafisa Iqbal,ADM,Female,0.19
G-56,8,3753,Mei Xuan Lim,CCDS,Female,2.59
G-56,9,3938,Qinwen,ADM,Female,4.85
G-56,9,710,Yasmine Price,ADM,Female,0.27
G-56,9,1180,Karla Mendoza,ADM,Female,3.27
G-56,9,1741,Lydia Young,ADM,Female,0.05
G-56,9,4145,Sami Al-Mansoori,NIE,Female,4.9
G-56,10,428,Diana Wong,EEE,Female,4.56
G-56,10,3872,Floyd Mendoza,CCEB,Female,4.82
G-56,10,4018,Maya Wong,ADM,Female,0.42
G-56,10,3906,Kael Huang,ADM,Male,0.09
G-56,10,3064,Nguyen Thi An,CoE,Female,2.43
G-57,1,518,Meher Noor,MSE,Female,2.55
G-57,1,5131,Harper Robinson,ADM,Male,4.76
G-57,1,3134,Soo-Yeon Park,EEE,Female,4.86
G-57,1,4395,Lina Zhou,CCEB,Female,0.27
G-57,1,2408,Leo Santos,SoH,Female,0.4
G-57,2,217,Grace Bell,EEE,Male,2.53
G-57,2,3106,Tobias Li,EEE,Male,0.43
G-57,2,5957,Jude Ong,EEE,Female,0.23
G-57,2,2557,Elena Mikhailovna,SoH,Female,0.28
G-57,2,4915,Theo Santos,EEE,Female,4.68
G-57,3,1110,Riya Nair,EEE,Female,2.96
G-57,3,4936,Sadia Javed,EEE,Female,0.49
G-57,3,2667,Jin Zhi Lim,CoE,Female,0.35
G-57,3,1647,Jenna Tan,EEE,Female,2.35
G-57,3,4250,Pooja Reddy,EEE,Female,0.21
G-57,4,646,Ananya Das,EEE,Female,2.41
G-57,4,3929,Rhea Kaur,EEE,Male,3.2
G-57,4,1920,Ashok Reddy,SBS,Female,4.6
G-57,4,4950,Aiko Yoshida,EEE,Female,0.04
G-57,4,1467,Oliver Wu,EEE,Female,4.59
G-57,5,4948,Sofia Ng,EEE,Female,4.81
G-57,5,4730,Charlotte Chang,NIE,Female,4.96
G-57,5,2568,Ethan Smith,EEE,Male,0.19
G-57,5,922,Rajesh Sharma,EEE,Female,0.21
G-57,5,3459,Lola Wu,EEE,Male,4.99
G-57,6,3896,Irfan Bin Zain,CoB (NBS),Female,4.7
G-57,6,5354,Maya Bansal,EEE,Female,2.69
G-57,6,5391,Addison Cooper,EEE,Male,4.83
G-57,6,5306,Harsh Patel,EEE,Female,0.44
G-57,6,4136,Isha Kapoor,EEE,Female,3.53
G-57,7,4171,Hannah Lee,EEE,Female,4.98
G-57,7,1900,Riku Yamamoto,SoH,Female,0.17
G-57,7,234,Asha Kakade,EEE,Female,0.34
G-57,7,1886,Li Ming,EEE,Male,2.03
G-57,7,1849,Savannah Thompson,SoH,Female,4.6
G-57,8,1703,Matthew Perez,EEE,Female,4.53
G-57,8,1755,Saad Khan,EEE,Female,4.5
G-57,8,1208,Vivek Iyer,CoE,Female,0.18
G-57,8,1772,Nina Zhang,MAE,Male,4.68
G-57,8,3486,Soren Liu,EEE,Female,1.76
G-57,9,1213,Noah Murphy,CEE,Female,3.13
G-57,9,3940,Kaylee Turner,EEE,Female,4.54
G-57,9,420,Liang Wei Tan,EEE,Female,4.81
G-57,9,1935,Yuri Viktorov,CCEB,Male,4.97
G-57,9,1531,Grayson Lee,SSS,Female,0.0
G-57,10,157,Fatimah Omar,EEE,Female,4.71
G-57,10,2016,Jaxon Hall,WKW SCI,Female,3.31
G-57,10,4489,Ritika Das,WKW SCI,Female,2.64
G-57,10,4023,Nina Ali,EEE,Female,4.98
G-57,10,1258,William Stewart,MAE,Female,2.84
G-58,1,4790,Yvette Chan,CCEB,Female,0.21
G-58,1,3614,Ellie Sanchez,CCEB,Female,0.0
G-58,1,5584,Sable Lin,CCEB,Female,4.85
G-58,1,3876,Shalini Reddy,SoH,Female,4.97
G-58,1,4468,Graham Tsang,CCEB,Female,1.72
G-58,2,2532,Sami Khan,CCEB,Female,0.39
G-58,2,1999,Erica Lim,CCEB,Female,4.5
G-58,2,2558,Matthew Thompson,EEE,Male,0.48
G-58,2,2095,Malcolm Yang,SSS,Female,4.91
G-58,2,5441,Grace Tan,MAE,Female,0.19
G-58,3,1406,Meera Choudhury,CCEB,Male,0.22
G-58,3,3235,Timothy Reed,CCEB,Female,1.72
G-58,3,5967,Amina Khan,CEE,Male,1.54
G-58,3,152,Maya Khan,CCEB,Female,3.14
G-58,3,1727,Sari Ningsih,CCEB,Female,1.46
G-58,4,3483,Wei Li,CCEB,Male,4.95
G-58,4,95,Abigail Rodriguez,CoB (NBS),Female,4.64
G-58,4,3714,Emily Davis,CCEB,Male,4.72
G-58,4,2406,Chase Rivera,CCEB,Female,4.84
G-58,4,4363,Reina Fujimoto,CCEB,Female,4.92
G-58,5,3653,Scott Santos,CCEB,Female,3.58
G-58,5,4980,Haarika Reddy,CCEB,Male,1.24
