Tutorial Group,Team Assigned,Student ID,Name,School,Gender,CGPA
G-4,6,865,Meera Bansal,CoB (NBS),Female,3.97
G-4,7,5413,Nurul Hafiza,LKCMedicine,Female,4.2
G-4,7,4700,Ruby Kwan,SBS,Female,4.16
G-4,7,3236,Xiu Fen,CCDS,Female,4.11
G-4,7,345,Hana Tan,CoE,Female,4.09
G-4,7,842,Santiago De Leon,SSS,Male,4.01
G-4,7,4671,Juliati Wibowo,EEE,Female,4.0
G-4,8,2727,Kieran Ross,SoH,Male,4.18
G-4,8,4046,Kiran Patel,CCEB,Male,4.17
G-4,8,4605,Derek Yang,CCEB,Male,4.1
G-4,8,3674,Xiaoping,CCDS,Female,4.1
G-4,8,1619,Aiden Turner,CoB (NBS),Male,4.0
G-4,8,3073,Charles Robinson,WKW SCI,Male,4.0
G-40,1,4810,Lola Li,SSS,Female,4.52
G-40,1,5745,Mukesh Kumar,MAE,Male,4.14
G-40,1,3691,Tian Zhang,CCDS,Male,4.14
G-40,1,1360,Claudia Kim,SBS,Female,4.04
G-40,1,3146,Hua Mei,NIE,Female,4.04
G-40,1,108,Jia Zhang,ADM,Female,3.9
G-40,1,222,Wani Binti Amin,CEE,Female,3.9
G-40,2,2296,Tam Nguyen,MAE,Female,4.52
G-40,2,1595,Maya Chan,SPMS,Female,4.14
G-40,2,1368,Isaac Hall,CEE,Male,4.13
G-40,2,2083,Isaac Tan,WKW SCI,Male,4.05
G-40,2,1233,Saira Bukhari,CEE,Female,4.04
G-40,2,3390,Fedor Baranov,CoE,Male,3.91
G-40,2,208,Zhao Yu Tan,CEE,Male,3.9
G-40,3,618,Yun Ling Ng,MAE,Male,4.52
G-40,3,3172,Akiko Suzuki,SoH,Female,4.14
G-40,3,2486,Finn Roberts,SoH,Male,4.12
G-40,3,5241,Duy Pham,CoE,Female,4.06
G-40,3,2992,Chandan Sharma,CCEB,Male,4.03
G-40,3,2577,Felicia Tan,CEE,Female,3.92
G-40,4,3534,Elijah Turner,CoB (NBS),Male,4.25
G-40,4,155,Yogi Setiawan,ASE,Male,4.15
G-40,4,4101,Saira Malik,CCDS,Female,4.12
G-40,4,5921,Hudson Walker,CCDS,Male,4.07
G-40,4,1523,Rita Lee,EEE,Female,4.03
G-40,4,109,Willow Chan,CoE,Female,3.93
G-40,5,3087,Rizal Ramadhan,SoH,Male,4.25
G-40,5,1089,Harrison Mendoza,MAE,Male,4.15
G-40,5,1988,Tam Vo,CEE,Male,4.12
G-40,5,480,Ava Martinez,CCDS,Female,4.08
G-40,5,2046,Emily Wu,CoE,Female,4.02
G-40,5,5693,Sierra Murphy,EEE,Female,3.94
G-40,6,449,Tari Hapsari,CoB (NBS),Female,4.25
G-40,6,3270,Elliot Bautista,SSS,Male,4.17
G-40,6,5870,Xavier Hall,SoH,Male,4.12
G-40,6,5632,Daria Tan,EEE,Female,4.09
G-40,6,2943,Indira Das,CoB (NBS),Female,4.02
G-40,6,1736,Aiyun,CoB (NBS),Female,4.0
G-40,7,5874,Dinesh Rao,CCDS,Male,4.2
G-40,7,5390,Elena Tan,SSS,Female,4.17
G-40,7,4713,Maya Mohd,CCEB,Female,4.11
G-40,7,4282,Yasmin Binti Aziz,SBS,Female,4.1
G-40,7,2478,Stella Li,CCDS,Female,4.02
G-40,7,4482,Karim Khan,MAE,Male,4.01
G-40,8,2789,Yuri Chekhov,EEE,Male,4.19
G-40,8,3348,Aiko Yoshikawa,CoB (NBS),Female,4.17
G-40,8,1105,Zora Villanueva,CoB (NBS),Female,4.11
G-40,8,3115,Ryan Lewis,EEE,Male,4.1
G-40,8,5174,Zara Adams,MAE,Female,4.02
G-40,8,3394,Jacob Parker,SoH,Male,4.01
G-41,1,543,Hana Kim,CCDS,Female,4.26
G-41,1,3022,Rebecca Tan,MAE,Female,4.16
G-41,1,1995,Jaya Kapoor,CoB (NBS),Female,4.15
G-41,1,278,Aarav Singh,MAE,Male,4.09
G-41,1,5877,Adeel Ahmed,CEE,Male,4.08
G-41,1,3802,Shahid Waseem,CoE,Male,3.89
G-41,1,4979,Owen Tan,CoB (NBS),Male,3.88
G-41,2,371,Samantha Murphy,SPMS,Female,4.26
G-41,2,318,Samia Bukhari,LKCMedicine,Female,4.17
G-41,2,3005,Jenna Lim,MAE,Female,4.15
G-41,2,4807,Yuna Lee,SoH,Female,4.1
G-41,2,2919,Anushka Singh,SSS,Female,4.05
G-41,2,3565,Riley Campbell,CoB (NBS),Female,3.89
G-41,2,1363,Xing Chen,MAE,Female,3.85
G-41,3,4545,Feng Gao,CCDS,Male,4.25
G-41,3,5873,Mason Garcia,CoE,Male,4.17
G-41,3,2038,Tariq Bin Ali,ADM,Male,4.15
G-41,3,3962,Siddharth Rao,CCDS,Male,4.1
G-41,3,3107,Caleb Lee,CCDS,Male,4.04
G-41,3,4242,Victor Leonov,SoH,Male,3.91
G-41,4,1867,Vikram Nair,MAE,Male,4.25
G-41,4,4848,Areeba Ahmad,CoB (NBS),Female,4.17
G-41,4,1954,Vinay Nair,CEE,Male,4.15
G-41,4,2886,Elena Fedorova,SBS,Female,4.1
G-41,4,5107,Jayden Richardson,SPMS,Male,4.04
G-41,4,1214,Riley Brown,EEE,Male,3.94
G-41,5,2751,Desmond Tan,SBS,Male,4.21
G-41,5,1249,Rishabh Sharma,EEE,Male,4.19
G-41,5,3065,Daniel Alonzo,CoB (NBS),Male,4.14
G-41,5,1794,Xia Yan,CEE,Female,4.11
G-41,5,4885,Leah Wang,MAE,Female,4.03
G-41,5,4685,Phoebe Wang,CCDS,Female,3.95
G-41,6,147,Hilda Andayani,CoB (NBS),Female,4.2
G-41,6,622,Ling Yu,CEE,Female,4.19
G-41,6,5716,Leo Flores,ASE,Male,4.14
G-41,6,1429,Isha Rai,EEE,Female,4.11
G-41,6,2823,Riley Yang,LKCMedicine,Female,4.03
G-41,6,2627,Lana Wang,EEE,Female,3.95
G-41,7,870,Khairul Bin Jamil,CCEB,Male,4.2
G-41,7,5112,Lily Roberts,MSE,Female,4.19
G-41,7,5771,Priya Mehta,SBS,Female,4.14
G-41,7,499,Samuel Lin,CCDS,Male,4.12
G-41,7,5673,Xing Li,SSS,Female,4.03
G-41,7,313,Lina Zhao,SPMS,Female,4.0
G-41,8,3660,Nikhil Joshi,CoB (NBS),Male,4.2
G-41,8,1604,Ryoji Yamamoto,EEE,Male,4.2
G-41,8,3010,Ananya Verma,EEE,Female,4.12
G-41,8,3487,Min-Seok Lee,CCEB,Male,4.12
G-41,8,1209,Farah Ali,CCDS,Female,4.01
G-41,8,970,Celeste Ong,CEE,Female,4.0
G-42,1,1870,Anushka Reddy,EEE,Female,4.52
G-42,1,4117,Hina Ahmad,CCDS,Female,4.17
G-42,1,5438,Mikayla Lin,CCDS,Female,4.15
G-42,1,1925,Ivy Lim,EEE,Female,4.03
G-42,1,1758,Laila Khan,SSS,Female,4.03
G-42,1,4884,Sanya Sharma,EEE,Female,3.88
G-42,1,5316,Suresh Iyer,MAE,Male,3.88
G-42,2,2626,Ian Alonzo,SSS,Male,4.52
G-42,2,1588,Haruki Fujii,EEE,Male,4.18
G-42,2,2808,Nina Morales,CCEB,Female,4.15
G-42,2,3679,Grace King,EEE,Female,4.03
G-42,2,1421,Ali Salam,MAE,Male,4.02
G-42,2,2982,Brenda Yip,SoH,Female,3.88
G-42,2,5180,Lina Agustina,EEE,Female,3.85
G-42,3,1312,Sophia Brown,CoB (NBS),Female,4.52
G-42,3,5592,Tristan King,SPMS,Male,4.19
G-42,3,5739,Riya Patil,EEE,Female,4.14
G-42,3,5333,Dallas Liu,CCEB,Male,4.03
G-42,3,963,Luca Walker,CCDS,Male,4.02
G-42,3,1691,Ling Hua,CCEB,Female,3.89
G-42,4,5172,Jasmine Putri,EEE,Female,4.3
G-42,4,1745,Nai Li,CCDS,Male,4.19
G-42,4,3936,Nisha Reddy,SPMS,Female,4.12
G-42,4,1400,Chloe Young,SSS,Female,4.03
G-42,4,3641,Victor Parker,MAE,Male,4.02
G-42,4,4418,Kevin Patel,CCDS,Male,3.9
G-42,5,1606,Sonali Singh,SSS,Female,4.27
G-42,5,1476,Holly Morales,EEE,Female,4.19
G-42,5,1011,Dinesh Patil,SPMS,Male,4.11
G-42,5,282,Tanvi Desai,MSE,Female,4.04
G-42,5,587,Colton Zhao,CCDS,Male,4.01
G-42,5,3131,Mackenzie Dela Cruz,SSS,Female,3.93
G-42,6,782,Lola Lin,LKCMedicine,Female,4.23
G-42,6,2005,Jin-Ho Park,CoB (NBS),Male,4.2
G-42,6,3482,Kiran Sethi,SoH,Male,4.11
G-42,6,1640,Gavin White,MSE,Male,4.06
G-42,6,5053,Mai Ngo,SBS,Female,4.01
G-42,6,5270,Darren Lee,MSE,Male,3.93
G-42,7,1016,James Martinez,CoE,Male,4.22
G-42,7,4050,Heng Yi Lim,CCDS,Male,4.2
G-42,7,5154,Ava Miller,MSE,Female,4.09
G-42,7,4204,Koa Wu,ADM,Male,4.07
G-42,7,4306,Sienna Martinez,SoH,Female,4.01
G-42,7,2482,Jacob Young,CCDS,Male,3.95
G-42,8,3857,Cheng Yu,CCDS,Male,4.2
G-42,8,376,Dante Hughes,ADM,Male,4.2
G-42,8,4785,Ryan Yang,CoB (NBS),Male,4.09
G-42,8,2836,Rina Iyer,NIE,Female,4.08
G-42,8,2237,Obi Prabowo,CoE,Male,4.0
G-42,8,3639,Sonia Mehta,CCDS,Female,4.0
G-43,1,4138,Kanghao,CoB (NBS),Female,4.25
G-43,1,5157,Isaiah Huang,CoE,Male,4.11
G-43,1,3461,Kayla Rivera,MSE,Female,4.11
G-43,1,133,Zhi Qi Tan,CCDS,Male,4.05
G-43,1,5114,Amber Tan,NIE,Female,4.04
G-43,1,2960,Kade Young,SoH,Male,3.92
G-43,1,3358,Isaac Green,ASE,Male,3.9
G-43,2,2936,David Wright,CCDS,Male,4.22
G-43,2,105,Aditi Singh,MSE,Female,4.11
G-43,2,4416,Sara Li,SPMS,Female,4.11
G-43,2,5990,Kiran Tan,CEE,Female,4.05
G-43,2,5780,Jin Xiu,SPMS,Male,4.03
G-43,2,1764,Ruiqi,MAE,Female,4.0
G-43,2,5784,Chandra Menon,SoH,Male,3.89
G-43,3,5374,Deepak Kumar,CoE,Male,4.22
G-43,3,2835,Gita Menon,NIE,Female,4.12
G-43,3,5476,Grace Campbell,CCDS,Female,4.1
G-43,3,667,Zara Latif,CCDS,Female,4.06
G-43,3,5366,Kendra Zhao,EEE,Female,4.03
G-43,3,3173,Koh Wei,CCEB,Male,4.0
G-43,4,1981,Ada Tan,CoB (NBS),Female,4.2
G-43,4,4838,Nadeem Khan,CEE,Male,4.14
G-43,4,5812,Min Zhu,EEE,Female,4.1
G-43,4,1961,Lana Wong,CCDS,Female,4.06
G-43,4,2930,Khadija Waseem,EEE,Female,4.03
G-43,4,573,Hao Zhi Lim,SoH,Male,4.0
G-43,5,3385,Hui Mei,SSS,Female,4.2
G-43,5,4223,Hugo Cruz,CCDS,Male,4.14
G-43,5,1217,Xia Yu,CCDS,Female,4.1
G-43,5,2106,Jaxon Martin,CoB (NBS),Male,4.06
G-43,5,1278,Liam Patel,CCDS,Male,4.03
G-43,5,903,Kiran Gupta,SPMS,Male,4.01
G-43,6,3110,Nugroho Setyawan,MAE,Male,4.2
G-43,6,1724,Ava Brown,MAE,Female,4.14
G-43,6,4593,Ben Wong,CoE,Male,4.09
G-43,6,3403,Takumi Nakamura,CoB (NBS),Male,4.08
G-43,6,5011,Shiv Kumar,MAE,Male,4.03
G-43,6,767,Taro Watanabe,WKW SCI,Male,4.02
G-43,7,4271,Vincent King,ADM,Male,4.18
G-43,7,2252,Yasmin Rahmadani,ADM,Female,4.15
G-43,7,3244,Evan Lewis,CCEB,Male,4.09
G-43,7,5969,Ke Wang,CoE,Male,4.08
G-43,7,933,Danish Malik,CEE,Male,4.02
G-43,7,4824,Sophie Ong,CoB (NBS),Female,4.02
G-43,8,1737,Asim Hussain,SBS,Male,4.17
G-43,8,5978,Da Huang,MSE,Female,4.15
G-43,8,5518,Gavin Ramirez,CCEB,Male,4.09
G-43,8,3095,Pooja Bansal,CoB (NBS),Female,4.09
G-43,8,3833,Jackson Yip,LKCMedicine,Male,4.02
G-43,8,2170,Rina Sharma,EEE,Female,4.02
G-44,1,2520,Aditi Joshi,MAE,Female,4.52
G-44,1,2477,Lillian Kelly,CoB (NBS),Female,4.15
G-44,1,2525,Ming Zhao,MAE,Male,4.15
G-44,1,3860,Patricia Lim,EEE,Female,4.09
G-44,1,3801,Rehan Khan,ASE,Male,4.08
G-44,1,3789,Asher Wu,EEE,Male,3.92
G-44,1,1548,Quincy Ong,SSS,Male,3.92
G-44,2,306,Elijah Wilson,CoE,Male,4.23
G-44,2,1236,Isaac Koh,SoH,Male,4.15
G-44,2,1355,Rafael Mendoza,CoB (NBS),Male,4.15
G-44,2,5422,Suresh Kumar,ADM,Male,4.1
G-44,2,1539,Xue Liu,WKW SCI,Female,4.08
G-44,2,5709,Zeenat Awan,SBS,Female,3.93
G-44,2,3824,Eli,MAE,Female,3.9
G-44,3,2247,Xia Li,SoH,Female,4.22
G-44,3,1816,Dorian Morales,CCDS,Male,4.15
G-44,3,4541,Christian Peterson,MAE,Male,4.14
G-44,3,4651,Aiko Fujimoto,CoB (NBS),Female,4.1
G-44,3,2036,Sadaf Iqbal,SBS,Female,4.05
G-44,3,944,Nora Baker,CoB (NBS),Female,3.95
G-44,4,391,Ava Kim,SBS,Female,4.2
G-44,4,503,Tae-Woo Lee,CoB (NBS),Male,4.16
G-44,4,4872,Zoe Adams,SBS,Female,4.14
G-44,4,702,Jin Xiu,SBS,Female,4.11
G-44,4,1894,Taojie,MAE,Male,4.05
G-44,4,1401,Kiran Lee,EEE,Female,3.95
G-44,5,4038,Chen Xiang,EEE,Male,4.2
G-44,5,2707,Nguyen Quoc Duy,SoH,Male,4.18
G-44,5,546,An Pham,SPMS,Female,4.12
G-44,5,1166,Zhihao Wang,LKCMedicine,Male,4.12
G-44,5,4372,Una Ningsih,ADM,Female,4.05
G-44,5,2923,Sanjay Verma,ADM,Male,4.0
G-44,6,3312,Milo Zhao,EEE,Male,4.2
G-44,6,140,Willa Howard,CCDS,Female,4.19
G-44,6,5472,Aria Smith,CCEB,Female,4.12
G-44,6,5818,Zara Yang,CCDS,Female,4.12
G-44,6,3315,Ling Feng,CoE,Male,4.04
G-44,6,1337,Alina Iqbal,MAE,Female,4.0
G-44,7,5304,Anika Mehta,CCDS,Female,4.19
G-44,7,1201,Valeria Ivanova,CoE,Female,4.19
G-44,7,5513,Elena Wong,EEE,Female,4.12
G-44,7,5715,Wyatt Campbell,SPMS,Male,4.12
G-44,7,4254,Oliver Lopez,EEE,Male,4.04
G-44,7,3745,Matthew Wu,EEE,Male,4.01
G-44,8,30,Leo Wilson,MAE,Male,4.19
G-44,8,2157,Mahesh Babu,EEE,Male,4.19
G-44,8,4634,Evelyn Lim,CoB (NBS),Female,4.12
G-44,8,1802,Gabriel Diaz,SoH,Male,4.12
G-44,8,4846,Isaiah Cooper,CCEB,Male,4.02
G-44,8,3040,Rinawati Rahim,CCDS,Male,4.02
G-45,1,5516,Gianna Kim,CCEB,Female,4.26
G-45,1,3620,Hana Nishida,CCEB,Female,4.12
G-45,1,950,Luka Brown,CoB (NBS),Male,4.12
G-45,1,1746,Ava Harris,CoB (NBS),Female,4.03
G-45,1,674,Leah Liu,MAE,Female,4.03
G-45,1,4328,Nguyen Thi Kim,EEE,Female,3.88
G-45,1,4956,Rahul Khanna,CoB (NBS),Male,3.88
G-45,2,599,Cahya Sari,MAE,Female,4.25
G-45,2,4659,Anu Rao,MAE,Female,4.12
G-45,2,4609,Saanvi Rao,SBS,Female,4.12
G-45,2,5837,Yun Cheng,EEE,Male,4.04
G-45,2,3496,Maya Lim,EEE,Female,4.03
G-45,2,1376,Alina Shah,CoB (NBS),Female,3.88
G-45,2,1458,Rachael Tan,SSS,Female,3.7
G-45,3,4168,Kavita Gupta,CoB (NBS),Female,4.22
G-45,3,2661,Aiden Tan,CEE,Male,4.12
G-45,3,3817,Theo Campbell,MAE,Male,4.12
G-45,3,2747,Mara Dela Cruz,CCDS,Female,4.05
G-45,3,1766,Tu Le,EEE,Female,4.03
G-45,3,1096,Neha Bhatia,SoH,Female,3.89
G-45,4,2084,Bingqi,CCDS,Female,4.2
G-45,4,1153,Coco Tan,CoB (NBS),Female,4.14
G-45,4,5142,Ahmad Hassan,CCDS,Male,4.11
G-45,4,2684,Isabella Tan,SPMS,Female,4.05
G-45,4,2262,Wei Zhang,CCEB,Male,4.03
G-45,4,948,Elliot Lim,SSS,Male,3.89
G-45,5,4878,Nurul Huda,CCDS,Female,4.2
G-45,5,4389,Sarah Taylor,LKCMedicine,Female,4.15
G-45,5,1699,Jesse Mendoza,ASE,Male,4.11
G-45,5,2136,Erik Yudhi,SPMS,Male,4.05
G-45,5,908,Aliya Khan,EEE,Female,4.02
G-45,5,4071,Molly Pineda,SSS,Female,3.9
G-45,6,2193,Charlotte Perez,SSS,Female,4.19
G-45,6,4745,Kang Wei Lim,CoB (NBS),Male,4.15
G-45,6,566,Kou Suzuki,CoB (NBS),Male,4.1
G-45,6,2995,Charlie Wong,LKCMedicine,Male,4.05
G-45,6,5954,Beatrice Kwan,CCDS,Female,4.02
G-45,6,4727,Kartik Subramanian,CCEB,Male,3.95
G-45,7,5942,Lincoln Yang,SBS,Male,4.19
G-45,7,4178,Fikri Bin Ali,CoB (NBS),Male,4.15
G-45,7,421,Lacey Tsai,CoB (NBS),Female,4.09
G-45,7,2438,Ulysses Mitchell,WKW SCI,Male,4.06
G-45,7,5215,Winston Santos,CCDS,Male,4.02
G-45,7,64,Ava Carter,CCEB,Female,3.97
G-45,8,1257,Winston Wong,SBS,Male,4.19
G-45,8,2843,Abby Cooper,CoB (NBS),Female,4.18
G-45,8,1051,Vince Wong,NIE,Male,4.07
G-45,8,5701,Charlotte Moore,ASE,Female,4.06
G-45,8,4987,Tuan Le,SPMS,Male,4.01
G-45,8,1352,Sidharth Malhotra,SPMS,Male,4.0
G-46,1,5735,Nadia Binti Zain,LKCMedicine,Male,4.97
G-46,1,243,Elijah Scott,MAE,Male,4.11
G-46,1,5437,Dina Binti Azhar,SBS,Female,4.1
G-46,1,3969,Nash Lee,CEE,Male,4.02
G-46,1,4636,Daniel Hall,CoB (NBS),Male,4.01
G-46,1,825,Leah Wong,CEE,Female,3.86
G-46,1,2421,Pallavi Jain,MSE,Female,3.85
G-46,2,3199,Shreya Choudhury,EEE,Female,4.27
G-46,2,1080,Rania Sulaiman,CCDS,Female,4.12
G-46,2,442,Fiona Lim,SPMS,Female,4.1
G-46,2,1597,Minghao,EEE,Male,4.02
G-46,2,351,Sophie Johnson,CoB (NBS),Female,4.01
G-46,2,1283,Sakshi Gupta,SSS,Female,3.87
G-46,2,834,Wyatt Johnson,CCEB,Male,3.85
G-46,3,3564,Kiran Sharma,CEE,Male,4.22
G-46,3,2617,Kwan-Jin Park,CoE,Male,4.12
G-46,3,3092,Beckett Lee,CCEB,Male,4.09
G-46,3,1549,Mabel Tsai,SBS,Female,4.02
G-46,3,3850,Shila Binti Zain,CoB (NBS),Female,4.0
G-46,3,1868,Harrison Chen,SPMS,Male,3.88
G-46,4,4228,Quincy Turner,MAE,Male,4.21
G-46,4,5336,Isha Rao,SSS,Female,4.12
G-46,4,160,Dante Huang,NIE,Male,4.09
G-46,4,3323,Tian Li,ADM,Male,4.03
G-46,4,1594,Wenyi,CEE,Male,4.0
G-46,4,4982,Ella Davis,CCDS,Female,3.89
G-46,5,4702,Leonard Wong,CCDS,Male,4.2
G-46,5,4529,Zane Huang,SoH,Male,4.14
G-46,5,1518,Penny Yip,MAE,Female,4.09
G-46,5,1297,Sabrina Chen,MAE,Female,4.03
G-46,5,3663,Cora Tsai,ADM,Female,3.96
G-46,5,4409,Rakesh Nair,SBS,Male,3.9
G-46,6,5087,Zeeshan Muneeb,CoB (NBS),Male,4.2
G-46,6,5963,Rachael Chang,SBS,Female,4.14
G-46,6,2290,Wyatt Ward,NIE,Male,4.07
G-46,6,4162,Yong Wei Tan,WKW SCI,Male,4.05
G-46,6,4683,Shunwei,CCEB,Female,3.95
G-46,6,3421,Lianhua,CoB (NBS),Male,3.9
G-46,7,5975,Nikita Alexeyev,CoB (NBS),Male,4.17
G-46,7,4151,Madiha Bukhari,CCEB,Female,4.14
G-46,7,3250,Dmitry Grigoriev,EEE,Male,4.06
G-46,7,2174,Owais Javed,CCDS,Male,4.05
G-46,7,4371,Ashley Thompson,EEE,Female,3.91
G-46,7,307,Josh Tan,SSS,Male,3.9
G-46,8,5543,Dahlia Li,SBS,Female,4.15
G-46,8,994,Haruna Ito,CCDS,Female,4.14
G-46,8,3640,James Griffin,SoH,Male,4.06
G-46,8,3911,Lila Hayes,ADM,Female,4.06
G-46,8,3279,Elizaveta Semyonova,CoB (NBS),Female,3.9
G-46,8,5811,Isabella Wright,CoB (NBS),Female,3.9
G-47,1,2100,David Wright,CoE,Male,4.22
G-47,1,2592,Lily Rivera,SSS,Female,4.13
G-47,1,5460,Vivian Chen,CCDS,Female,4.12
G-47,1,2543,Chloe Ward,CCEB,Female,4.02
G-47,1,5594,Naina Bhatia,CoE,Female,4.02
G-47,1,1687,Yoshio Suzuki,CoB (NBS),Male,3.88
G-47,1,3866,Zeke Villanueva,CCDS,Male,3.86
G-47,2,2487,Madison Baker,EEE,Female,4.22
G-47,2,1399,Rajiv Singh,MAE,Male,4.14
G-47,2,5005,Julian Bennett,SoH,Male,4.11
G-47,2,2476,Zainab Ali,ASE,Female,4.03
G-47,2,810,Tarun Khanna,EEE,Male,4.02
G-47,2,5156,Sophia Wilson,CCDS,Female,3.9
G-47,2,2357,Emily Powell,SSS,Female,3.85
G-47,3,2274,Sienna Allen,MAE,Female,4.22
G-47,3,4523,Madiha Khan,MAE,Female,4.14
G-47,3,528,Rani Malik,SBS,Female,4.11
G-47,3,2467,Nora Turner,SPMS,Female,4.03
G-47,3,5646,Leila Rahman,SSS,Female,4.01
G-47,3,1681,Samuel White,WKW SCI,Male,3.91
G-47,4,896,Fenny Widianti,EEE,Female,4.2
G-47,4,3082,Nazim Bin Ali,SPMS,Male,4.15
G-47,4,2227,Parker Cruz,MAE,Male,4.1
G-47,4,4804,Ethan Hall,CCEB,Male,4.03
G-47,4,3724,Nguyen Van Khoa,CCDS,Male,4.01
G-47,4,770,Kiran Yadav,CoB (NBS),Male,3.91
G-47,5,4413,Sakura Tanaka,CCEB,Female,4.2
G-47,5,5184,Kishore Iyer,MAE,Male,4.15
G-47,5,5903,Scarlett Coleman,ADM,Female,4.1
G-47,5,2893,Eleanor Morales,CoB (NBS),Female,4.03
G-47,5,5057,Violet Simpson,SSS,Female,4.01
G-47,5,5359,Chris Young,CCDS,Male,3.91
G-47,6,1504,Jett Liu,EEE,Male,4.19
G-47,6,5246,Jae Min Lim,CEE,Male,4.15
G-47,6,1275,Tanner Mendoza,MAE,Male,4.1
G-47,6,4831,Subhash Yadav,CCEB,Male,4.05
G-47,6,3286,Si Min Tan,ADM,Female,4.0
G-47,6,4524,Lily Gonzalez,CoB (NBS),Female,3.92
G-47,7,3773,Zeenat Malik,CoE,Female,4.18
G-47,7,713,Gina Permata,SoH,Female,4.15
G-47,7,517,Willa Reed,SBS,Female,4.1
G-47,7,3601,Noel Wu,NIE,Male,4.05
G-47,7,4985,Sienna Morales,EEE,Female,4.0
G-47,7,914,Priti Yeo,WKW SCI,Female,3.93
G-47,8,91,Exiang,SSS,Male,4.17
G-47,8,5267,Finn Liu,CoE,Male,4.15
G-47,8,4900,Maddox Hughes,CCDS,Female,4.08
G-47,8,4442,Kamal Nair,ASE,Male,4.06
G-47,8,5872,James Lewis,CoE,Male,3.95
G-47,8,2118,Oscar Harris,SPMS,Male,3.95
G-48,1,5351,Aira Binti,CCEB,Female,4.79
G-48,1,4990,Harrison Moore,MAE,Male,4.15
G-48,1,3117,Zeus Yang,ADM,Male,4.15
G-48,1,98,Aisha Chen,CCEB,Female,4.08
G-48,1,3422,Dante Lee,ADM,Male,4.08
G-48,1,5674,Gavin Thompson,EEE,Male,3.9
G-48,1,1372,Naila Zainal,SBS,Female,3.9
G-48,2,1157,Li Xuan Tan,MAE,Male,4.3
G-48,2,3126,Emma Rodriguez,CCEB,Female,4.15
G-48,2,5738,Amber Lee,MAE,Female,4.14
G-48,2,4539,Maya Lee,CCEB,Female,4.09
G-48,2,3103,Isaac Clark,EEE,Male,4.07
G-48,2,1378,Timothy Tan,SBS,Male,3.95
G-48,2,4273,Callum Williams,NIE,Male,3.87
G-48,3,3019,Qomariyah Ningsih,MSE,Female,4.3
G-48,3,3419,Caleb White,CoB (NBS),Male,4.16
G-48,3,5930,Hannah King,SSS,Female,4.14
G-48,3,2116,James Wong,CCDS,Male,4.1
G-48,3,42,Harper Garcia,CoB (NBS),Female,4.05
G-48,3,4102,Veda Chen,CoB (NBS),Female,3.96
G-48,4,5287,Nadia Tan,CoB (NBS),Female,4.25
G-48,4,1598,Yin Wei,CCDS,Male,4.18
G-48,4,1432,Nitin Mehta,CoB (NBS),Male,4.14
G-48,4,5977,Emma Zhang,CCEB,Female,4.1
G-48,4,774,Kade Young,CEE,Male,4.05
G-48,4,5937,Mei Zhen Goh,LKCMedicine,Female,4.0
G-48,5,1195,Asher Liu,MSE,Male,4.22
G-48,5,1850,Wyatt Tan,MAE,Male,4.18
G-48,5,1776,Quinn Adams,ASE,Male,4.14
G-48,5,3549,Alya Dwi,EEE,Female,4.1
G-48,5,3602,Victor Wong,LKCMedicine,Male,4.04
G-48,5,501,Jasmine Chan,SSS,Female,4.0
G-48,6,2645,Logan Scott,CoB (NBS),Male,4.22
G-48,6,1842,Destiny Li,CoB (NBS),Female,4.19
G-48,6,2287,Soo-Hyun Kim,CCEB,Female,4.13
G-48,6,2323,Oscar Cheung,CEE,Male,4.11
G-48,6,5035,Yara Ali,CoB (NBS),Female,4.04
G-48,6,5613,Aldina Putri,SoH,Female,4.0
G-48,7,532,Siddharth Gupta,MAE,Male,4.22
G-48,7,5373,Huifen,EEE,Male,4.2
G-48,7,4644,Naresh Yadav,CoB (NBS),Male,4.12
G-48,7,2757,Liam Young,MAE,Male,4.11
G-48,7,5542,Zayden Scott,CCDS,Male,4.03
G-48,7,324,Khadija Ali,CoB (NBS),Female,4.01
G-48,8,2371,Ava Lim,NIE,Female,4.2
G-48,8,1064,Guntur Wibowo,CCDS,Male,4.2
G-48,8,3920,Wren Flores,CCDS,Female,4.12
G-48,8,777,Freya Brown,CCEB,Female,4.11
G-48,8,4470,Greg Tsang,EEE,Male,4.02
G-48,8,1193,Neha Kumar,MAE,Female,4.02
G-49,1,1815,David Simmons,ADM,Male,4.3
G-49,1,883,Vladimir Sergeyev,CoB (NBS),Male,4.12
G-49,1,2055,Ethan Ramirez,CCDS,Male,4.11
G-49,1,5130,Nina Wu,CCEB,Female,4.05
G-49,1,25,Panshi,CoB (NBS),Female,4.05
G-49,1,5344,Wei Jie,NIE,Male,3.9
G-49,1,4666,Pranav Nair,EEE,Male,3.89
G-49,2,4622,Kanika Verma,SBS,Female,4.26
G-49,2,5881,Vani Patil,MAE,Female,4.12
G-49,2,2546,Ilya Petrovich,CoE,Male,4.11
G-49,2,5546,Molly Tan,SSS,Female,4.05
G-49,2,4850,Rizqi Bin Mohd,MAE,Female,4.05
G-49,2,1006,Nadia Khan,EEE,Female,3.91
G-49,2,5428,Serena Lee,ASE,Female,3.85
G-49,3,260,Manish Singh,EEE,Male,4.26
G-49,3,1733,Lucas Huang,CCDS,Male,4.12
G-49,3,1340,Tina Wei,SBS,Female,4.11
G-49,3,3299,Levi Edwards,SoH,Male,4.05
