Tutorial Group,Student ID,Name,School,Gender,CGPA
G-43,1981,Ada Tan,CoB (NBS),Female,4.2
G-43,105,Aditi Singh,SBS,Female,4.11
G-43,5114,Amber Tan,CoB (NBS),Female,4.04
G-43,1737,Asim Hussain,CoB (NBS),Male,4.17
G-43,1724,Ava Brown,ASE,Female,4.14
G-43,4593,Ben Wong,CoE,Male,4.09
G-43,5784,Chandra Menon,CCEB,Male,3.89
G-43,5978,Da Huang,NIE,Female,4.15
G-43,933,Danish Malik,CoB (NBS),Male,4.02
G-43,2936,David Wright,CoB (NBS),Male,4.22
G-43,5374,Deepak Kumar,CoB (NBS),Male,4.22
G-43,3244,Evan Lewis,CoB (NBS),Male,4.09
G-43,5518,Gavin Ramirez,CCDS,Male,4.09
G-43,2835,Gita Menon,ADM,Female,4.12
G-43,5476,Grace Campbell,MAE,Female,4.1
G-43,573,Hao Zhi Lim,CoB (NBS),Male,4.0
G-43,4223,Hugo Cruz,NIE,Male,4.14
G-43,3385,Hui Mei,CoB (NBS),Female,4.2
G-43,3358,Isaac Green,CoB (NBS),Male,3.9
G-43,5157,Isaiah Huang,CoB (NBS),Male,4.11
G-43,3833,Jackson Yip,CCDS,Male,4.02
G-43,2106,Jaxon Martin,CoB (NBS),Male,4.06
G-43,5780,Jin Xiu,ADM,Male,4.03
G-43,2960,Kade Young,CoB (NBS),Male,3.92
G-43,4138,Kanghao,CoB (NBS),Female,4.25
G-43,3461,Kayla Rivera,SSS,Female,4.11
G-43,5969,Ke Wang,ASE,Male,4.08
G-43,5366,Kendra Zhao,ADM,Female,4.03
G-43,2930,Khadija Waseem,ADM,Female,4.03
G-43,903,Kiran Gupta,NIE,Male,4.01
G-43,5990,Kiran Tan,CoB (NBS),Female,4.05
G-43,3173,Koh Wei,CoE,Male,4.0
G-43,1961,Lana Wong,CoB (NBS),Female,4.06
G-43,1278,Liam Patel,CoB (NBS),Male,4.03
G-43,5812,Min Zhu,EEE,Female,4.1
G-43,4838,Nadeem Khan,CCDS,Male,4.14
G-43,3110,Nugroho Setyawan,SSS,Male,4.2
G-43,3095,Pooja Bansal,MAE,Female,4.09
G-43,2170,Rina Sharma,CoB (NBS),Female,4.02
G-43,1764,Ruiqi,SSS,Female,4.0
G-43,4416,Sara Li,MSE,Female,4.11
G-43,5011,Shiv Kumar,MSE,Male,4.03
G-43,4824,Sophie Ong,CoB (NBS),Female,4.02
G-43,3403,Takumi Nakamura,MSE,Male,4.08
G-43,767,Taro Watanabe,CoB (NBS),Male,4.02
G-43,4271,Vincent King,CoB (NBS),Male,4.18
G-43,1217,Xia Yu,CEE,Female,4.1
G-43,2252,Yasmin Rahmadani,CoB (NBS),Female,4.15
G-43,667,Zara Latif,CoB (NBS),Female,4.06
G-43,133,Zhi Qi Tan,CoB (NBS),Male,4.05
G-44,2520,Aditi Joshi,MAE,Female,4.52
G-44,4651,Aiko Fujimoto,MAE,Female,4.1
G-44,1337,Alina Iqbal,ASE,Female,4.0
G-44,546,An Pham,ASE,Female,4.12
G-44,5304,Anika Mehta,CCDS,Female,4.19
G-44,5472,Aria Smith,CCEB,Female,4.12
G-44,3789,Asher Wu,SBS,Male,3.92
G-44,391,Ava Kim,MAE,Female,4.2
G-44,4038,Chen Xiang,CoE,Male,4.2
G-44,4541,Christian Peterson,MAE,Male,4.14
G-44,1816,Dorian Morales,MAE,Male,4.15
G-44,5513,Elena Wong,MAE,Female,4.12
G-44,3824,Eli,MAE,Female,3.9
G-44,306,Elijah Wilson,WKW SCI,Male,4.23
G-44,4634,Evelyn Lim,MAE,Female,4.12
G-44,1802,Gabriel Diaz,ADM,Male,4.12
G-44,1236,Isaac Koh,SPMS,Male,4.15
G-44,4846,Isaiah Cooper,MAE,Male,4.02
G-44,702,Jin Xiu,WKW SCI,Female,4.11
G-44,1401,Kiran Lee,MAE,Female,3.95
G-44,30,Leo Wilson,MAE,Male,4.19
G-44,2477,Lillian Kelly,SoH,Female,4.15
G-44,3315,Ling Feng,ASE,Male,4.04
G-44,2157,Mahesh Babu,SoH,Male,4.19
G-44,3745,Matthew Wu,MAE,Male,4.01
G-44,3312,Milo Zhao,EEE,Male,4.2
G-44,2525,Ming Zhao,ADM,Male,4.15
G-44,2707,Nguyen Quoc Duy,MAE,Male,4.18
G-44,944,Nora Baker,WKW SCI,Female,3.95
G-44,4254,Oliver Lopez,MAE,Male,4.04
G-44,3860,Patricia Lim,SBS,Female,4.09
G-44,1548,Quincy Ong,EEE,Male,3.92
G-44,1355,Rafael Mendoza,SoH,Male,4.15
G-44,3801,Rehan Khan,MAE,Male,4.08
G-44,3040,Rinawati Rahim,MAE,Male,4.02
G-44,2036,Sadaf Iqbal,MAE,Female,4.05
G-44,2923,Sanjay Verma,ASE,Male,4.0
G-44,5422,Suresh Kumar,CoB (NBS),Male,4.1
G-44,503,Tae-Woo Lee,MAE,Male,4.16
G-44,1894,Taojie,MAE,Male,4.05
G-44,4372,Una Ningsih,MAE,Female,4.05
G-44,1201,Valeria Ivanova,SSS,Female,4.19
G-44,140,Willa Howard,MAE,Female,4.19
G-44,5715,Wyatt Campbell,CCDS,Male,4.12
G-44,2247,Xia Li,SBS,Female,4.22
G-44,1539,Xue Liu,MAE,Female,4.08
G-44,5818,Zara Yang,MAE,Female,4.12
G-44,5709,Zeenat Awan,SBS,Female,3.93
G-44,1166,Zhihao Wang,SBS,Male,4.12
G-44,4872,Zoe Adams,MAE,Female,4.14
G-45,2843,Abby Cooper,CoB (NBS),Female,4.18
G-45,5142,Ahmad Hassan,CoB (NBS),Male,4.11
G-45,2661,Aiden Tan,CoB (NBS),Male,4.12
G-45,1376,Alina Shah,MAE,Female,3.88
G-45,908,Aliya Khan,SBS,Female,4.02
G-45,4659,Anu Rao,CEE,Female,4.12
G-45,64,Ava Carter,CoB (NBS),Female,3.97
G-45,1746,Ava Harris,NIE,Female,4.03
G-45,5954,Beatrice Kwan,CoB (NBS),Female,4.02
G-45,2084,Bingqi,CoB (NBS),Female,4.2
G-45,599,Cahya Sari,CoB (NBS),Female,4.25
G-45,2995,Charlie Wong,ASE,Male,4.05
G-45,5701,Charlotte Moore,SBS,Female,4.06
G-45,2193,Charlotte Perez,ASE,Female,4.19
G-45,1153,Coco Tan,CoB (NBS),Female,4.14
G-45,948,Elliot Lim,WKW SCI,Male,3.89
G-45,2136,Erik Yudhi,CoB (NBS),Male,4.05
G-45,4178,Fikri Bin Ali,SoH,Male,4.15
G-45,5516,Gianna Kim,CEE,Female,4.26
G-45,3620,Hana Nishida,CoB (NBS),Female,4.12
G-45,2684,Isabella Tan,CoB (NBS),Female,4.05
G-45,1699,Jesse Mendoza,ASE,Male,4.11
G-45,4745,Kang Wei Lim,SPMS,Male,4.15
G-45,4727,Kartik Subramanian,CoB (NBS),Male,3.95
G-45,4168,Kavita Gupta,CoB (NBS),Female,4.22
G-45,566,Kou Suzuki,ASE,Male,4.1
G-45,421,Lacey Tsai,CEE,Female,4.09
G-45,674,Leah Liu,SBS,Female,4.03
G-45,5942,Lincoln Yang,WKW SCI,Male,4.19
G-45,950,Luka Brown,CoB (NBS),Male,4.12
G-45,2747,Mara Dela Cruz,CoB (NBS),Female,4.05
G-45,3496,Maya Lim,CoB (NBS),Female,4.03
G-45,4071,Molly Pineda,SPMS,Female,3.9
G-45,1096,Neha Bhatia,CoB (NBS),Female,3.89
G-45,4328,Nguyen Thi Kim,CoB (NBS),Female,3.88
G-45,4878,Nurul Huda,SoH,Female,4.2
G-45,1458,Rachael Tan,EEE,Female,3.7
G-45,4956,Rahul Khanna,CoB (NBS),Male,3.88
G-45,4609,Saanvi Rao,CoB (NBS),Female,4.12
G-45,4389,Sarah Taylor,CoB (NBS),Female,4.15
G-45,1352,Sidharth Malhotra,CoB (NBS),Male,4.0
G-45,3817,Theo Campbell,SPMS,Male,4.12
G-45,1766,Tu Le,SBS,Female,4.03
G-45,4987,Tuan Le,SSS,Male,4.01
G-45,2438,Ulysses Mitchell,EEE,Male,4.06
G-45,1051,Vince Wong,CCEB,Male,4.07
G-45,2262,Wei Zhang,CEE,Male,4.03
G-45,5215,Winston Santos,ASE,Male,4.02
G-45,1257,Winston Wong,CoB (NBS),Male,4.19
G-45,5837,Yun Cheng,CoB (NBS),Male,4.04
G-46,4371,Ashley Thompson,EEE,Female,3.91
G-46,3092,Beckett Lee,SoH,Male,4.09
G-46,3663,Cora Tsai,EEE,Female,3.96
G-46,5543,Dahlia Li,EEE,Female,4.15
G-46,4636,Daniel Hall,EEE,Male,4.01
G-46,160,Dante Huang,EEE,Male,4.09
G-46,5437,Dina Binti Azhar,EEE,Female,4.1
G-46,3250,Dmitry Grigoriev,EEE,Male,4.06
G-46,243,Elijah Scott,EEE,Male,4.11
G-46,3279,Elizaveta Semyonova,EEE,Female,3.9
G-46,4982,Ella Davis,EEE,Female,3.89
G-46,442,Fiona Lim,EEE,Female,4.1
G-46,1868,Harrison Chen,CCDS,Male,3.88
G-46,994,Haruna Ito,EEE,Female,4.14
G-46,5811,Isabella Wright,SoH,Female,3.9
G-46,5336,Isha Rao,CoB (NBS),Female,4.12
G-46,3640,James Griffin,WKW SCI,Male,4.06
G-46,307,Josh Tan,NIE,Male,3.9
G-46,3564,Kiran Sharma,CEE,Male,4.22
G-46,2617,Kwan-Jin Park,EEE,Male,4.12
G-46,825,Leah Wong,ADM,Female,3.86
G-46,4702,Leonard Wong,SoH,Male,4.2
G-46,3421,Lianhua,SoH,Male,3.9
G-46,3911,Lila Hayes,EEE,Female,4.06
G-46,1549,Mabel Tsai,SBS,Female,4.02
G-46,4151,Madiha Bukhari,SPMS,Female,4.14
G-46,1597,Minghao,CoE,Male,4.02
G-46,5735,Nadia Binti Zain,MSE,Male,4.97
G-46,3969,Nash Lee,EEE,Male,4.02
G-46,5975,Nikita Alexeyev,LKCMedicine,Male,4.17
G-46,2174,Owais Javed,CCEB,Male,4.05
G-46,2421,Pallavi Jain,EEE,Female,3.85
G-46,1518,Penny Yip,EEE,Female,4.09
G-46,4228,Quincy Turner,EEE,Male,4.21
G-46,5963,Rachael Chang,EEE,Female,4.14
G-46,4409,Rakesh Nair,CCEB,Male,3.9
G-46,1080,Rania Sulaiman,CCEB,Female,4.12
G-46,1297,Sabrina Chen,EEE,Female,4.03
G-46,1283,Sakshi Gupta,EEE,Female,3.87
G-46,3850,Shila Binti Zain,CoB (NBS),Female,4.0
G-46,3199,Shreya Choudhury,EEE,Female,4.27
G-46,4683,Shunwei,MSE,Female,3.95
G-46,351,Sophie Johnson,MSE,Female,4.01
G-46,3323,Tian Li,SSS,Male,4.03
G-46,1594,Wenyi,EEE,Male,4.0
G-46,834,Wyatt Johnson,EEE,Male,3.85
G-46,2290,Wyatt Ward,EEE,Male,4.07
G-46,4162,Yong Wei Tan,CEE,Male,4.05
G-46,4529,Zane Huang,SPMS,Male,4.14
G-46,5087,Zeeshan Muneeb,CCEB,Male,4.2
G-47,2543,Chloe Ward,SPMS,Female,4.02
G-47,5359,Chris Young,CCEB,Male,3.91
G-47,2100,David Wright,SPMS,Male,4.22
G-47,2893,Eleanor Morales,CCEB,Female,4.03
G-47,2357,Emily Powell,CCEB,Female,3.85
G-47,4804,Ethan Hall,CCEB,Male,4.03
G-47,91,Exiang,WKW SCI,Male,4.17
G-47,896,Fenny Widianti,CCEB,Female,4.2
G-47,5267,Finn Liu,CEE,Male,4.15
G-47,713,Gina Permata,CCEB,Female,4.15
G-47,5246,Jae Min Lim,NIE,Male,4.15
G-47,5872,James Lewis,CCEB,Male,3.95
G-47,1504,Jett Liu,CCEB,Male,4.19
G-47,5005,Julian Bennett,CCEB,Male,4.11
G-47,4442,Kamal Nair,CCEB,Male,4.06
G-47,770,Kiran Yadav,SBS,Male,3.91
G-47,5184,Kishore Iyer,MAE,Male,4.15
G-47,5646,Leila Rahman,CCEB,Female,4.01
G-47,4524,Lily Gonzalez,SSS,Female,3.92
G-47,2592,Lily Rivera,CCEB,Female,4.13
G-47,4900,Maddox Hughes,CCDS,Female,4.08
G-47,4523,Madiha Khan,SBS,Female,4.14
G-47,2487,Madison Baker,CCEB,Female,4.22
G-47,5594,Naina Bhatia,CCEB,Female,4.02
G-47,3082,Nazim Bin Ali,CCEB,Male,4.15
G-47,3724,Nguyen Van Khoa,CCEB,Male,4.01
G-47,3601,Noel Wu,CoB (NBS),Male,4.05
G-47,2467,Nora Turner,NIE,Female,4.03
G-47,2118,Oscar Harris,CCEB,Male,3.95
G-47,2227,Parker Cruz,CCEB,Male,4.1
G-47,914,Priti Yeo,CCEB,Female,3.93
G-47,1399,Rajiv Singh,MAE,Male,4.14
G-47,528,Rani Malik,CCEB,Female,4.11
G-47,4413,Sakura Tanaka,SSS,Female,4.2
G-47,1681,Samuel White,CoE,Male,3.91
G-47,5903,Scarlett Coleman,MAE,Female,4.1
G-47,3286,Si Min Tan,CEE,Female,4.0
G-47,2274,Sienna Allen,CCEB,Female,4.22
G-47,4985,Sienna Morales,CEE,Female,4.0
G-47,5156,Sophia Wilson,CoB (NBS),Female,3.9
G-47,4831,Subhash Yadav,WKW SCI,Male,4.05
G-47,1275,Tanner Mendoza,EEE,Male,4.1
G-47,810,Tarun Khanna,CCEB,Male,4.02
G-47,5057,Violet Simpson,CCEB,Female,4.01
G-47,5460,Vivian Chen,EEE,Female,4.12
G-47,517,Willa Reed,CCEB,Female,4.1
G-47,1687,Yoshio Suzuki,CCEB,Male,3.88
G-47,2476,Zainab Ali,CCEB,Female,4.03
G-47,3773,Zeenat Malik,ASE,Female,4.18
G-47,3866,Zeke Villanueva,CEE,Male,3.86
G-48,5351,Aira Binti,MSE,Female,4.79
G-48,98,Aisha Chen,MAE,Female,4.08
G-48,5613,Aldina Putri,CEE,Female,4.0
G-48,3549,Alya Dwi,SoH,Female,4.1
G-48,5738,Amber Lee,CCEB,Female,4.14
G-48,1195,Asher Liu,CCEB,Male,4.22
G-48,2371,Ava Lim,SoH,Female,4.2
G-48,3419,Caleb White,CCEB,Male,4.16
G-48,4273,Callum Williams,CCEB,Male,3.87
G-48,3422,Dante Lee,SBS,Male,4.08
G-48,1842,Destiny Li,MAE,Female,4.19
G-48,3126,Emma Rodriguez,SBS,Female,4.15
G-48,5977,Emma Zhang,CCEB,Female,4.1
G-48,777,Freya Brown,SoH,Female,4.11
G-48,5674,Gavin Thompson,CCEB,Male,3.9
G-48,4470,Greg Tsang,CCEB,Male,4.02
G-48,1064,Guntur Wibowo,CCEB,Male,4.2
G-48,5930,Hannah King,CEE,Female,4.14
G-48,42,Harper Garcia,CCEB,Female,4.05
G-48,4990,Harrison Moore,MAE,Male,4.15
G-48,5373,Huifen,CoB (NBS),Male,4.2
G-48,3103,Isaac Clark,CCEB,Male,4.07
G-48,2116,James Wong,CCEB,Male,4.1
G-48,501,Jasmine Chan,CCEB,Female,4.0
G-48,774,Kade Young,CCEB,Male,4.05
G-48,324,Khadija Ali,CoB (NBS),Female,4.01
G-48,1157,Li Xuan Tan,CCEB,Male,4.3
G-48,2757,Liam Young,CCEB,Male,4.11
G-48,2645,Logan Scott,CCEB,Male,4.22
G-48,4539,Maya Lee,NIE,Female,4.09
G-48,5937,Mei Zhen Goh,CCEB,Female,4.0
G-48,5287,Nadia Tan,CoB (NBS),Female,4.25
G-48,1372,Naila Zainal,CCEB,Female,3.9
G-48,4644,Naresh Yadav,MAE,Male,4.12
G-48,1193,Neha Kumar,CCEB,Female,4.02
G-48,1432,Nitin Mehta,CCEB,Male,4.14
G-48,2323,Oscar Cheung,CCEB,Male,4.11
G-48,3019,Qomariyah Ningsih,CCEB,Female,4.3
G-48,1776,Quinn Adams,CCEB,Male,4.14
G-48,532,Siddharth Gupta,CEE,Male,4.22
G-48,2287,Soo-Hyun Kim,CCDS,Female,4.13
G-48,1378,Timothy Tan,CCEB,Male,3.95
G-48,4102,Veda Chen,MSE,Female,3.96
G-48,3602,Victor Wong,CCDS,Male,4.04
G-48,3920,Wren Flores,CCEB,Female,4.12
G-48,1850,Wyatt Tan,SSS,Male,4.18
G-48,5035,Yara Ali,SBS,Female,4.04
G-48,1598,Yin Wei,CCEB,Male,4.18
G-48,5542,Zayden Scott,SoH,Male,4.03
G-48,3117,Zeus Yang,CCEB,Male,4.15
G-49,3142,Aida Binti Omar,MAE,Female,4.05
G-49,4068,Arif Waseem,MAE,Male,4.08
G-49,545,Arvind Sharma,MAE,Male,4.03
G-49,4767,Bella Lin,MAE,Female,4.03
G-49,1190,Bella Wright,MAE,Female,4.2
G-49,3744,Chester Lim,MSE,Male,4.0
G-49,1815,David Simmons,MAE,Male,4.3
G-49,4382,Elaine Lim,MAE,Female,4.08
G-49,2055,Ethan Ramirez,ADM,Male,4.11
G-49,1697,Fanny Tan,MAE,Female,4.1
G-49,2546,Ilya Petrovich,MAE,Male,4.11
G-49,5777,Jia Yu,EEE,Female,4.02
G-49,4622,Kanika Verma,MAE,Female,4.26
G-49,1119,Kong Jian,MAE,Male,4.1
G-49,1325,Leah Li,CEE,Female,4.15
G-49,5585,Leonardo Wu,MAE,Male,4.2
G-49,3299,Levi Edwards,MAE,Male,4.05
G-49,3515,Liam Davis,MAE,Female,4.09
G-49,1733,Lucas Huang,MAE,Male,4.12
G-49,335,Lydia Lim,EEE,Female,4.15
G-49,260,Manish Singh,SSS,Male,4.26
G-49,4947,Marwan Bin Ali,ADM,Male,4.1
G-49,5129,Mason Jackson,MAE,Male,4.09
G-49,1065,Mia Johnson,SSS,Female,4.25
G-49,5546,Molly Tan,SSS,Female,4.05
G-49,1006,Nadia Khan,EEE,Female,3.91
G-49,559,Natsuki Sakamoto,SSS,Female,4.01
G-49,1373,Neha Desai,MAE,Female,4.03
G-49,3425,Nina Kaur,MAE,Female,4.04
G-49,1615,Nina Ong,ASE,Female,3.93
G-49,5130,Nina Wu,CEE,Female,4.05
G-49,2366,Noble Huang,MAE,Male,3.93
G-49,4536,Olivia Tam,LKCMedicine,Female,4.04
G-49,3044,Owen Villanueva,WKW SCI,Male,4.22
G-49,25,Panshi,MAE,Female,4.05
G-49,4666,Pranav Nair,CCEB,Male,3.89
G-49,5149,Rabia Iqbal,LKCMedicine,Female,4.1
G-49,3767,Rachel Tan,MAE,Female,4.01
G-49,1656,Riya Sinha,NIE,Female,4.02
G-49,4850,Rizqi Bin Mohd,NIE,Female,4.05
G-49,4326,Robert Davis,MAE,Male,4.21
G-49,5361,Rocco Wu,MAE,Male,4.14
G-49,1253,Sami Ali,ASE,Female,4.17
G-49,5428,Serena Lee,ASE,Female,3.85
G-49,2587,Shalini Patel,MAE,Female,4.14
G-49,1340,Tina Wei,CEE,Female,4.11
G-49,5881,Vani Patil,SBS,Female,4.12
G-49,883,Vladimir Sergeyev,MAE,Male,4.12
G-49,5344,Wei Jie,LKCMedicine,Male,3.9
G-49,4708,Zayn Malik,MAE,Male,4.08
G-5,3226,Aarav Patel,SSS,Male,3.9
G-5,1922,Ananya Choudhury,ASE,Female,4.03
G-5,4333,Anthony Parker,SoH,Male,4.1
G-5,975,Anushka Desai,SoH,Female,3.96
G-5,1018,Aria Morales,ASE,Female,4.26
G-5,1976,Christopher Harris,ADM,Male,4.05
G-5,2961,Danying,SBS,Female,4.05
G-5,2309,Dmitri Andreev,WKW SCI,Male,4.03
G-5,5912,Dorian Wu,ASE,Male,4.14
G-5,2801,Dorian Wu,ASE,Male,4.22
G-5,4766,Dylan Kim,NIE,Male,4.16
G-5,1387,Elijah Clark,CCEB,Male,4.04
G-5,2316,Exiang,ASE,Male,3.95
G-5,2171,Gavin Carter,CCDS,Male,3.94
G-5,2028,Harlow Diaz,CCEB,Female,4.12
G-5,3798,Hassan Bin Yusof,ASE,Male,4.0
G-5,1048,Imogen Butler,ASE,Female,4.14
G-5,5026,Jamal Bin Rahman,ASE,Male,4.1
G-5,5755,Katherine Lim,SPMS,Female,3.88
G-5,192,Layla Chen,NIE,Female,4.21
G-5,1674,Liam Reyes,NIE,Male,4.14
G-5,4931,Lucas White,SBS,Male,4.06
G-5,999,Marcus Turner,ASE,Male,3.88
G-5,5732,Michelle Kwan,ASE,Female,4.18
G-5,1784,Nadia Chai,ADM,Female,4.03
G-5,614,Naomi Tanaka,ASE,Female,3.9
G-5,5658,Nisha Tan,ASE,Female,4.21
G-5,3341,Olive Li,ASE,Female,4.01
G-5,4015,Priya Rao,ASE,Female,3.95
G-5,564,Qi Wang,MAE,Female,4.25
G-5,2383,Rebecca Lee,MSE,Female,4.05
G-5,385,Rhea Joshi,ASE,Female,4.2
G-5,4569,Rina Sato,WKW SCI,Female,4.19
G-5,1952,Riya Ali,ASE,Female,4.15
G-5,938,Ryan Hall,ASE,Male,3.88
G-5,5788,Samantha Taylor,ASE,Female,4.16
G-5,5445,Samuel Huang,SoH,Male,4.19
G-5,3227,Savannah Hayes,ADM,Female,3.9
G-5,5044,Shu Zhang,ASE,Female,4.01
G-5,554,Sophie Zhou,ASE,Female,4.11
G-5,776,Suhana Roy,CoE,Female,4.2
G-5,5290,Tanya Qureshi,ADM,Female,3.95
G-5,2825,Tatiana Morozova,ASE,Female,4.11
G-5,5458,Tian Gao,ASE,Male,4.48
G-5,5047,Victoria Ward,ASE,Female,4.0
G-5,1336,Wendy Wong,ASE,Female,4.18
G-5,3231,Xiaofang,ASE,Female,4.15
G-5,2025,Xue Rui,ASE,Female,3.8
G-5,4472,Ying Chen,ASE,Female,4.22
G-5,1246,Yue Zhang,NIE,Female,4.07
G-50,1306,Amy Yeo,SSS,Female,3.85
G-50,5526,Anjali Verma,SSS,Female,4.14
G-50,928,Arjun Bansal,SSS,Male,4.17
G-50,5382,Arun Nair,CCDS,Male,4.16
G-50,398,Asad Malik,EEE,Male,4.11
G-50,4833,Ayu Dwi,SSS,Female,4.3
G-50,1503,Benjamin White,LKCMedicine,Male,4.06
G-50,2957,Bingwen,NIE,Female,4.05
G-50,53,Bria Ong,SSS,Female,4.14
G-50,4298,Cheng Yi,SSS,Male,4.12
G-50,1783,Ciara Lim,SSS,Female,4.79
G-50,4312,Daryl Lee,SSS,Male,4.17
G-50,3979,Deepti Sharma,WKW SCI,Female,4.05
G-50,3310,Derek Lee,SSS,Male,4.12
G-50,4918,Emma Brown,SSS,Female,4.02
G-50,5688,Fatimah Binti Ahmad,SSS,Female,3.75
G-50,1679,Freya Murphy,SSS,Female,4.02
G-50,5108,Gavin Adams,SSS,Male,4.01
G-50,2959,Gavin Wright,SSS,Male,4.04
G-50,3815,Hafiz Bin Abdul,ADM,Male,4.2
G-50,1513,Haibin Zhao,SSS,Male,4.06
G-50,3210,Hannah Jenkins,SoH,Female,4.02
G-50,562,Hua Ling,CEE,Female,4.09
G-50,1966,Jay Lim,CoB (NBS),Male,4.21
G-50,5718,Jonathan Ramirez,SSS,Male,4.18
G-50,2683,Karan Nair,LKCMedicine,Male,4.17
G-50,1092,Kiran Reddy,CCDS,Male,4.19
G-50,5899,Kirti Sharma,SSS,Female,4.02
G-50,1522,Lana Garcia,SSS,Female,4.14
G-50,871,Layla Baker,MAE,Female,4.0
G-50,5682,Leo Chan,EEE,Male,4.04
G-50,3526,Levi Tan,LKCMedicine,Male,3.92
G-50,2207,Liam Johnson,SSS,Male,4.14
G-50,1323,May Li,MAE,Female,4.15
G-50,2869,Natasha Singh,SSS,Female,4.2
G-50,3324,Nikhil Bansal,SSS,Male,4.17
G-50,1864,Nolan Reyes,LKCMedicine,Male,4.16
G-50,1998,Owen Wang,ADM,Male,4.12
G-50,1990,Peter Lee,CCEB,Male,4.11
G-50,1150,Qori Cahyani,EEE,Female,4.15
G-50,186,Rhea Nair,SSS,Female,4.19
G-50,2827,Santhosh Menon,SSS,Male,4.0
G-50,1331,Siti Khadijah,MAE,Female,4.01
G-50,3790,Sophia Liu,SSS,Female,4.0
G-50,1113,Sophia Zhang,EEE,Female,4.19
G-50,2933,Syed Faris Bin Ali,SSS,Male,4.3
G-50,2576,Tanisha Reddy,SSS,Female,4.01
G-50,2657,Widi Hardiyanto,SSS,Male,4.05
G-50,1826,Wiley Huang,SSS,Male,4.05
G-50,2882,Zhen Zhou,SSS,Male,4.15
G-51,3878,Amelia Martin,EEE,Female,3.86
G-51,4107,Annie Goh,CCEB,Female,4.0
G-51,2457,Arvind Menon,CCEB,Male,3.95
G-51,4670,Asim Hussain,CCEB,Male,3.96
G-51,860,Bella Evans,CCEB,Female,4.19
G-51,3770,Daphne Kwan,CCEB,Female,4.15
G-51,1390,Duncan Lee,CCEB,Male,4.0
G-51,479,Dustin Yang,CCEB,Male,4.01
G-51,2773,Eli Barnes,EEE,Male,4.52
G-51,2458,Emilia Tan,WKW SCI,Female,4.18
G-51,8,Emily Turner,CCEB,Female,4.08
G-51,4899,Esther Tan,MAE,Female,4.12
G-51,5589,Gabriel Navarro,CCEB,Male,4.14
G-51,2190,Gavin Harris,CoE,Male,4.15
G-51,1068,Gina Alvarado,EEE,Female,4.19
G-51,61,Heath Cruz,CCEB,Male,4.18
G-51,3034,Ivan Novikov,CCDS,Male,4.0
G-51,2968,Jasmine Tan,CCEB,Female,4.06
G-51,3017,Jaxon Thomas,CCEB,Male,4.04
G-51,4715,Jett Li,CoB (NBS),Male,3.87
G-51,2895,Kara Liu,CCEB,Female,4.11
G-51,228,Kenzie Tsai,CCDS,Female,3.89
G-51,1798,Kim Lee,CCEB,Female,4.14
G-51,3420,Krisha Malhotra,CCEB,Female,4.03
G-51,534,Leo Sanders,MSE,Male,4.2
G-51,2820,Lila Allen,CCEB,Female,4.04
G-51,804,Min Xu,SoH,Female,4.12
G-51,2993,Ming Yi Tan,CCEB,Female,4.0
G-51,2199,Neha Mehta,CCEB,Female,4.1
G-51,912,Nida Bukhari,CCEB,Female,4.01
G-51,2318,Nusrat Bukhari,CCEB,Female,4.22
G-51,2245,Olivia Harris,SBS,Female,4.02
G-51,4768,Omer Hussain,CEE,Male,4.11
G-51,5836,Prakash Menon,CoB (NBS),Male,3.96
G-51,4632,Rina Binti Khairul,ADM,Female,4.05
G-51,1142,Saad Khan,CoB (NBS),Male,4.0
G-51,2178,Samuel Ng,SSS,Male,4.04
G-51,5318,Sanya Rao,CCEB,Female,4.01
G-51,2197,Serena Liu,CCEB,Female,4.09
G-51,5492,Shazia Ahmed,CoB (NBS),Female,4.03
G-51,3952,Siti Hawa,CCEB,Male,4.04
G-51,5357,Sneha Menon,CCEB,Female,4.15
G-51,5785,Syed Muneer Bin Shah,CCEB,Male,4.15
G-51,230,Tania Tan,CEE,Female,4.2
G-51,4663,Vera Chen,CCEB,Female,4.19
G-51,5433,Victor Liu,CCEB,Male,4.52
G-51,5237,Wendy Chan,CCEB,Female,4.01
G-51,2198,Yongqiang,CoB (NBS),Female,4.73
G-51,3308,Zach Chan,CCEB,Male,4.15
G-51,855,Zoe Tan,ASE,Female,4.19
G-52,3490,Aaliyah Tan,SBS,Female,4.1
G-52,3797,Aditi Rao,MSE,Female,3.89
G-52,2803,Alexis Parker,EEE,Female,4.06
G-52,2254,Amara Zhang,EEE,Female,3.89
G-52,2607,Amelia Garcia,EEE,Female,4.15
G-52,4252,Arjun Choudhury,EEE,Male,3.95
G-52,4177,Arvind Nair,EEE,Male,4.17
G-52,2200,Bethany Zhang,EEE,Female,4.02
G-52,247,Carlos Martinez,EEE,Male,4.09
G-52,4518,Chau Tran,EEE,Male,4.19
G-52,4487,Cheng Chen,WKW SCI,Male,4.03
G-52,3555,Daisy Brown,MAE,Female,4.06
G-52,4902,Dongmei,SPMS,Female,4.1
G-52,231,Dylan Chan,CCDS,Male,4.0
G-52,2381,Dylan Scott,ADM,Male,4.0
G-52,1452,Ella Walker,EEE,Female,4.22
G-52,1003,Fang Yu,SoH,Female,4.01
G-52,5906,Freddy Martinez,MAE,Male,4.02
G-52,349,Guixiang,EEE,Female,4.05
